,date,1wk_WIS,2wk_WIS,3wk_WIS,4wk_WIS,prev_week_hosp,1_week_roc,2_week_roc,avg_wis,std_wis,abs_z_1wk_WIS,abs_z_2wk_WIS,abs_z_3wk_WIS,abs_z_4wk_WIS,1st_deriv_stencil
0,2023-10-14,14.7,22.01,23.04,28.05,14.0,0.3999999999999999,1.0,21.95,5.506487083431686,1.3166288942753213,0.010896239125037555,0.19794834410484138,1.107784311045443,7.0
1,2023-10-21,9.83,9.76,9.28,4.35,21.0,0.5,1.1,8.305,2.647974068352382,0.5759119842698774,0.549476680073883,0.3682060227299214,1.4935946870736818,8.0
2,2023-10-28,12.8,15.21,3.41,6.22,30.0,0.4285714285714286,1.1428571428571428,9.41,5.516889220082879,0.6144767213486069,1.0513171043722478,1.0875694183161182,0.5782244074047362,5.916666666666667
3,2023-11-04,1.89,29.17,45.34,62.49,33.0,0.10000000000000009,0.5714285714285714,34.722500000000004,25.77187533598076,1.2739662741640585,0.21544803890340172,0.41198010860997153,1.0774342044574885,6.333333333333333
4,2023-11-11,18.47,32.17,44.34,63.49,39.0,0.18181818181818188,0.30000000000000004,39.6175,19.103928697172915,1.1069712589080958,0.38984127914496,0.2472004620022928,1.2496120760507634,-9.333333333333334
5,2023-11-18,35.55,48.48,65.75,96.66,17.0,-0.5641025641025641,-0.48484848484848486,61.61,26.43963312907348,0.9856415129809034,0.4966029572309771,0.15658311065774905,1.3256613595541311,-15.166666666666666
6,2023-11-25,22.39,32.95,52.51,62.87,14.0,-0.17647058823529416,-0.641025641025641,42.68,18.354127601169168,1.1054734085376803,0.5301259864500556,0.5355743521895218,1.1000250427982141,0.75
7,2023-12-02,1.63,3.28,2.01,2.31,15.0,0.0714285714285714,-0.11764705882352944,2.3075,0.7055199028612399,0.960284744983657,1.3784161099580898,0.4216748511182851,0.0035434861438510563,1.0833333333333333
8,2023-12-09,0.44,1.7,2.15,0.7,14.0,-0.06666666666666665,0.0,1.2475,0.810570786544889,0.9962115751074889,0.5582485916237011,1.1134129368848402,0.675449953401053,-6.583333333333333
9,2023-12-16,0.68,2.51,1.75,3.92,4.0,-0.7142857142857143,-0.7333333333333334,2.215,1.3621673905948564,1.1268805952913523,0.21656662906250743,0.34136773733581677,1.251681703564662,-5.083333333333333
10,2023-12-23,1.73,1.8,2.42,6.13,5.0,0.25,-0.6428571428571428,3.02,2.096393728922758,0.6153424245658627,0.5819517503646143,0.2862057788678432,1.4834999537983202,0.75
11,2023-12-30,0.95,3.23,7.51,4.92,4.0,-0.19999999999999996,0.0,4.1525,2.767000481869612,1.1573904742640768,0.33339350898005027,1.2134078118162805,0.27737617142784676,-0.16666666666666666
12,2024-01-06,1.17,5.36,4.17,6.1,5.0,0.25,0.0,4.199999999999999,2.170821657038336,1.3957848587773192,0.5343598799279511,0.013819652067101878,0.8752446309164711,1.1666666666666667
13,2024-01-13,7.54,3.76,2.52,9.19,6.0,0.19999999999999996,0.5,5.7524999999999995,3.1321278709529086,0.5706982836100422,0.6361489958562285,1.032045987003894,1.0974966992500808,1.0
14,2024-01-27,5.92,8.88,0.31,1.12,7.0,-0.2222222222222222,0.16666666666666674,4.0575,4.057835013895957,0.45898859702819705,1.1884416156609292,0.9235220227453255,0.7239081899438008,0.8333333333333334
15,2024-02-03,7.29,0.59,0.86,8.98,8.0,0.1428571428571428,-0.11111111111111116,4.43,4.334843326657455,0.6597700965135714,0.8858451645496902,0.8235591764172902,1.0496342444534092,3.0
16,2024-02-10,1.0,0.8,7.66,1.19,11.0,0.375,0.5714285714285714,2.6625,3.335469732036754,0.4984305460882775,0.5583921155425063,1.4982897167375442,0.4414670551067601,-3.75
17,2024-02-17,1.0,3.33,3.51,6.45,2.0,-0.8181818181818181,-0.75,3.5725,2.2331200146879704,1.1519757035357772,0.10859246184933942,0.027987747899314318,1.2885559132844313,-4.916666666666667
18,2024-02-24,5.53,1.02,2.63,8.87,4.0,1.0,-0.6363636363636364,4.512499999999999,3.452751318393299,0.2946925237794084,1.0115121762158061,0.5452173720046541,1.2620370244410524,6.5
19,2024-03-02,1.06,4.55,3.2,6.87,11.0,1.75,4.5,3.92,2.435665549016668,1.1742170435323704,0.2586562018969907,0.295607087882275,1.211167929517655,0.08333333333333333
20,2024-03-09,3.24,5.68,5.86,1.98,5.0,-0.5454545454545454,0.25,4.19,1.896980056124295,0.5007959872498279,0.7854589694760452,0.8803466302181182,1.1650096124443363,-1.8333333333333333
21,2024-03-16,5.64,6.17,2.12,4.73,9.0,0.8,-0.18181818181818177,4.665,1.7978598388083535,0.5423114633041934,0.837106412587499,1.4155719734453056,0.03615409755361313,3.5833333333333335
22,2024-03-23,3.64,5.17,2.78,0.38,10.0,0.11111111111111116,1.0,2.9925,2.002587909015066,0.32333162358823003,1.0873430275882174,0.10611269499999845,1.3045619561764497,-0.5
23,2024-03-30,0.53,4.92,1.06,1.48,8.0,-0.19999999999999996,-0.11111111111111116,1.9975,1.9867288860503003,0.7386513632050979,1.471010977149505,0.4718811945518087,0.26047841939259847,-2.0
