,date,1wk_WIS,2wk_WIS,3wk_WIS,4wk_WIS,prev_week_hosp,1_week_roc,2_week_roc,avg_wis,std_wis,abs_z_1wk_WIS,abs_z_2wk_WIS,abs_z_3wk_WIS,abs_z_4wk_WIS
0,2023-10-14,7.7,4.12,11.77,17.48,42.0,0.024390243902439046,-0.30000000000000004,10.2675,5.734732629629156,0.44771049773702015,1.0719767419039266,0.26200000889965824,1.2576872307412885
1,2023-10-21,1.59,7.44,25.74,30.16,43.0,0.023809523809523725,0.04878048780487809,16.232499999999998,13.857352741414934,1.0566592532669337,0.6345006989482337,0.6860978555871861,1.0050620966279815
2,2023-10-28,8.12,26.6,32.74,66.16,50.0,0.16279069767441867,0.19047619047619047,33.405,24.214124665850164,1.044225234193996,0.28103431752778885,0.02746330950124605,1.3527228612230306
3,2023-11-04,30.49,35.92,68.41,167.58,39.0,-0.21999999999999997,-0.09302325581395354,75.6,63.56474651880554,0.7096700997093455,0.6242453903007498,0.11311301301064493,1.4470285030207406
4,2023-11-11,37.49,71.92,160.41,234.58,82.0,1.1025641025641026,0.6399999999999999,126.1,88.94247391807059,0.9962619218532547,0.6091577804537788,0.38575495473180427,1.2196647475752298
5,2023-11-18,56.26,145.31,209.68,322.65,89.0,0.08536585365853666,1.282051282051282,183.475,112.0960988021736,1.1348744636020576,0.34046679953914644,0.23377263151901842,1.2415686316221854
6,2023-11-25,132.3,200.19,302.76,613.0,125.0,0.404494382022472,0.524390243902439,312.0625,212.50876693680195,0.8459062776147,0.5264371047490469,0.043774664613090916,1.416118046976838
7,2023-12-02,68.81,87.38,250.89,381.51,217.0,0.736,1.4382022471910112,197.14749999999998,147.64507630914525,0.869229798976037,0.7434552017851536,0.36399791542978227,1.2486870853314087
8,2023-12-09,58.56,193.82,267.18,137.52,284.0,0.3087557603686637,1.2719999999999998,164.26999999999998,88.23045052588138,1.1981124358986603,0.334918385023228,1.1663773604988288,0.30318330962339546
9,2023-12-16,241.77,365.25,45.96,421.45,395.0,0.39084507042253525,0.8202764976958525,268.6075,166.32574793158153,0.16135505376497494,0.5810435317552523,1.3386231703078622,0.9189346923175844
10,2023-12-23,46.4,503.78,1223.05,2079.97,709.0,0.7949367088607595,1.4964788732394365,963.3,888.1227752587664,1.0324023046620427,0.517405940711421,0.29247082412036823,1.2573374212530954
11,2023-12-30,543.77,1292.22,2178.93,3253.86,1033.0,0.4569816643159379,1.6151898734177217,1817.1950000000002,1167.913882912606,1.0903415214350094,0.4494980389228609,0.30972745961190706,1.2301121007459628
12,2024-01-06,795.11,1448.47,2199.53,3032.5,762.0,-0.26234269119070663,0.07475317348378008,1868.9025000000001,964.895073030396,1.1128593460712732,0.435728725072219,0.3426564289126437,1.2059316422308484
13,2024-01-13,759.75,1213.84,1681.79,2318.64,578.0,-0.24146981627296593,-0.4404646660212972,1493.505,666.5603052737739,1.1008081252282607,0.41956443818708106,0.28247256626340245,1.2378999971519382
14,2024-01-27,166.16,209.29,331.14,370.97,409.0,-0.09911894273127753,-0.2923875432525952,269.39,97.29679987885865,1.0609804241098226,0.6176976023345959,0.6346560223654127,1.0440220040790065
15,2024-02-03,115.72,253.54,301.71,373.77,456.0,0.11491442542787289,0.004405286343612369,261.185,108.83652894746933,1.3365457480751672,0.07024296046495491,0.37234741305981595,1.0344412954803057
16,2024-02-10,169.25,218.8,309.41,306.29,430.0,-0.05701754385964908,0.05134474327628369,250.9375,68.7716004248847,1.1878086229681772,0.4673077229764625,0.8502419550911311,0.8048743908535094
17,2024-02-17,131.07,209.28,215.85,102.88,499.0,0.16046511627906979,0.0942982456140351,164.77,56.439845853793756,0.5970958901500044,0.7886272424503464,0.9050343640611929,1.0965657163615359
18,2024-02-24,141.47,138.99,50.37,51.17,500.0,0.002004008016031955,0.16279069767441867,95.50000000000001,51.66070976412668,0.8898445300091805,0.8418389952164296,0.8735845908051847,0.8580989344204263
19,2024-03-02,114.21,35.34,36.03,12.56,544.0,0.08800000000000008,0.09018036072144286,49.535000000000004,44.47429707145464,1.4542107297635278,0.31917311649003915,0.3036585373862613,0.8313790758872278
20,2024-03-09,18.19,18.29,43.97,36.66,511.0,-0.06066176470588236,0.02200000000000002,29.2775,13.089801055274547,0.8470334998355289,0.8393939643240473,1.1224387550244428,0.5639887091351332
21,2024-03-16,19.06,48.34,41.73,74.83,369.0,-0.27788649706457924,-0.3216911764705882,45.989999999999995,22.953871133209756,1.1732225838384864,0.10237924515486274,0.18558961036583552,1.25643294904946
22,2024-03-23,59.47,54.86,88.68,120.83,347.0,-0.05962059620596205,-0.32093933463796476,80.96,30.508170490323845,0.7044014653981264,0.8555085270772964,0.25304696662976023,1.3068630258456637
23,2024-03-30,24.4,47.97,74.93,96.12,268.0,-0.2276657060518732,-0.2737127371273713,60.855000000000004,31.287463410552586,1.1651631684435153,0.4118262906431134,0.44986069389226385,1.1271287651943647
