,date,1wk_WIS,2wk_WIS,3wk_WIS,4wk_WIS,prev_week_hosp,1_week_roc,2_week_roc,avg_wis,std_wis,abs_z_1wk_WIS,abs_z_2wk_WIS,abs_z_3wk_WIS,abs_z_4wk_WIS,1st_deriv_stencil,week_of_year,moving_avg_WIS,lagged_1wk_WIS,is_wis_above_avg
0,2023-10-14,1.32,5.6,4.85,3.19,39.0,1.6,0.5,3.7399999999999998,1.901806159067392,1.2724745834174394,0.978017655023321,0.583655697352627,0.2891987689585088,-17.0,41,,,0
1,2023-10-21,6.23,5.6,2.7,1.79,22.0,-0.4358974358974359,0.46666666666666656,4.08,2.166517943613669,0.9923758103816499,0.701586619432608,0.6369667992217101,1.0569956305925479,-14.5,42,,1.32,0
2,2023-10-28,1.13,3.79,3.94,1.21,10.0,-0.5454545454545454,-0.7435897435897436,2.5175,1.557506019250006,0.8908472794654946,0.817011288735021,0.9133191027312907,0.8394831120008174,-2.25,43,2.893333333333333,6.23,0
3,2023-11-04,11.13,14.93,4.93,44.8,18.0,0.8,-0.18181818181818177,18.947499999999998,17.720944999256293,0.4411446455213353,0.22670912867054233,0.7910131203831556,1.4588668945750336,14.75,44,6.163333333333334,1.13,0
4,2023-11-11,13.44,11.93,37.29,34.8,34.0,0.8888888888888888,2.4,24.365,13.539198646891919,0.8069162943043132,0.9184443130136508,0.9546355243829062,0.770725082935058,10.666666666666666,45,8.566666666666668,11.13,0
5,2023-11-18,4.82,36.13,21.49,47.81,37.0,0.08823529411764697,1.0555555555555554,27.5625,18.59623505802541,1.2229626012489674,0.4607115350643303,0.32654459255070273,1.08879565873534,-4.416666666666667,46,9.796666666666667,13.44,0
6,2023-11-25,26.06,19.36,35.1,110.26,34.0,-0.08108108108108103,0.0,47.69500000000001,42.205681687027244,0.5126087089513817,0.6713551083030921,0.29841953728877524,1.4823833545432485,20.416666666666668,47,14.773333333333333,4.82,0
7,2023-12-02,9.17,21.53,74.11,41.48,71.0,1.0882352941176472,0.9189189189189189,36.5725,28.34502469570277,0.9667481434283011,0.5306927815900089,1.3243064842236971,0.17313444079461315,14.0,48,13.350000000000001,26.06,0
8,2023-12-09,6.64,43.55,11.46,16.19,61.0,-0.14084507042253525,0.7941176470588236,19.46,16.52647774532331,0.7757248820685839,1.4576608743394839,0.48407168927836747,0.1978643029925327,-1.0,49,13.956666666666669,9.17,0
9,2023-12-16,47.26,10.09,13.11,16.49,85.0,0.39344262295081966,0.19718309859154926,21.737499999999997,17.214647590545287,1.4826036876884772,0.6766040337878944,0.5011720370470109,0.3048276168535716,59.166666666666664,50,21.023333333333333,6.64,1
10,2023-12-23,21.99,31.8,50.98,93.03,158.0,0.8588235294117648,1.5901639344262297,49.45,31.4490667588086,0.8731578654017995,0.5612249207699112,0.04865009228203743,1.3857326938896728,25.25,51,25.296666666666667,47.26,0
11,2023-12-30,14.27,25.36,49.85,53.75,137.0,-0.13291139240506333,0.611764705882353,35.8075,19.080000655136256,1.1287997515976076,0.5475628742804878,0.7359800585866239,0.9403825672914721,-0.08333333333333333,52,27.84,21.99,0
12,2024-01-06,14.1,34.66,29.87,48.89,174.0,0.27007299270072993,0.10126582278481022,31.88,14.343837236481273,1.239556731359123,0.1938114574341034,0.14012986670595245,1.185875140630972,35.666666666666664,1,16.786666666666665,14.27,0
13,2024-01-13,26.86,16.39,32.47,98.36,214.0,0.2298850574712643,0.562043795620438,43.519999999999996,37.16234922606481,0.4483031979128773,0.7300399615472006,0.2973439577993574,1.4756871172594357,91.0,2,18.41,14.1,0
14,2024-01-27,27.61,22.76,47.68,298.8,346.0,0.3675889328063242,0.6168224299065421,99.2125,133.4949081113833,0.5363687725097162,0.5726997462420875,0.38602595955946994,1.4950944783112736,113.41666666666667,4,22.85666666666667,26.86,0
15,2024-02-03,7.87,125.32,413.84,470.96,421.0,0.2167630057803469,0.6640316205533596,254.4975,223.42634615983258,1.1038425156161753,0.5781659245664352,0.7131768600199507,0.9688315801626597,67.25,5,20.78,27.61,0
16,2024-02-10,134.51,427.3,482.02,537.24,469.0,0.11401425178147262,0.3554913294797688,395.2675,179.53898543677545,1.4523725828439953,0.1784152891477726,0.4831958907919185,0.7907614029043044,-5.333333333333333,6,56.663333333333334,7.87,1
17,2024-02-17,282.98,297.71,315.09,365.98,391.0,-0.16631130063965882,-0.07125890736342044,315.44,36.15899427067444,0.8977019592142138,0.4903344342842895,0.009679472758009719,1.397715866256513,-179.16666666666666,7,141.78666666666666,134.51,1
18,2024-02-24,95.71,61.54,72.34,85.28,170.0,-0.5652173913043479,-0.6375266524520256,78.7175,14.916997854796383,1.1391367194261717,1.151538678707846,0.42753240712905166,0.4399343664107256,-117.33333333333333,8,171.0666666666667,282.98,1
19,2024-03-02,93.71,103.54,117.34,88.28,179.0,0.05294117647058827,-0.5421994884910486,100.7175,12.755005226707413,0.5493921700108099,0.2212856796083499,1.3032138916881455,0.9751074012856854,28.333333333333332,9,157.46666666666667,95.71,1
20,2024-03-09,11.69,13.54,9.02,8.36,181.0,0.011173184357541999,0.06470588235294117,10.6525,2.403793876354626,0.4316093863977128,1.2012261235888153,0.6791347694402569,0.9537007405462719,-20.333333333333332,10,67.03666666666666,93.71,0
21,2024-03-16,9.81,6.75,6.84,9.42,139.0,-0.2320441988950276,-0.22346368715083798,8.205,1.6363068171953574,0.9808673918201862,0.8891975421173649,0.8341956322956723,0.742525782592851,-50.666666666666664,11,38.40333333333333,11.69,0
22,2024-03-23,10.99,13.06,21.83,11.78,94.0,-0.3237410071942446,-0.48066298342541436,14.415,5.016376514311234,0.6827637419617143,0.27011529061551015,1.4781585829623687,0.5252795503851438,-24.0,12,10.83,9.81,0
23,2024-03-30,4.8,8.84,3.45,3.31,91.0,-0.03191489361702127,-0.3453237410071942,5.1,2.582259992074126,0.11617730240982956,1.4483437033758761,0.6389751632540628,0.6931912377119833,-3.0,13,8.533333333333333,10.99,0
