,date,1wk_WIS,2wk_WIS,3wk_WIS,4wk_WIS,prev_week_hosp,1_week_roc,2_week_roc,avg_wis,std_wis,abs_z_1wk_WIS,abs_z_2wk_WIS,abs_z_3wk_WIS,abs_z_4wk_WIS,1st_deriv_stencil
0,2023-10-14,6.11,5.67,19.58,34.71,15.0,0.5,0.25,16.5175,13.739605464980912,0.7574817214749229,0.7895059306941364,0.22289577439509503,1.3240918777739648,1.0
1,2023-10-21,2.64,8.02,25.92,70.08,16.0,0.06666666666666665,0.6000000000000001,26.665,30.60639312300618,0.7849667193205107,0.6091864508524837,0.024341319704215544,1.41849448987721,2.0
2,2023-10-28,12.76,28.6,75.92,105.08,19.0,0.1875,0.2666666666666666,55.59,42.526219363274386,1.0071433727538912,0.6346672806590596,0.47805801466464176,1.1637526387483088,6.916666666666667
3,2023-11-04,21.64,66.67,89.11,71.28,31.0,0.631578947368421,0.9375,62.175000000000004,28.703579916101056,1.4121931869990267,0.15660067535612732,0.9383846920394417,0.31720781960345706,14.833333333333334
4,2023-11-11,71.49,101.67,78.11,98.28,52.0,0.6774193548387097,1.736842105263158,87.38749999999999,14.848556327131607,1.070642805250483,0.9618780227073467,0.624808216745485,0.7335729992886243,37.5
5,2023-11-18,65.8,36.97,33.74,60.47,102.0,0.9615384615384615,2.2903225806451615,49.245,16.239348303836987,1.0194374608055197,0.7558800864625643,0.9547796937354018,0.6912223193924469,48.75
6,2023-11-25,11.92,11.13,19.36,18.91,137.0,0.3431372549019607,1.6346153846153846,15.329999999999998,4.409285656430075,0.7733679025824023,0.9525352465824309,0.9139802485064762,0.8119229006583587,7.583333333333333
7,2023-12-02,59.36,121.03,299.87,532.16,126.0,-0.08029197080291972,0.23529411764705888,253.105,212.1631360533681,0.913188801806101,0.622516250734423,0.22042000731096195,1.315285045229562,0.8333333333333334
8,2023-12-09,14.86,44.48,75.7,291.8,153.0,0.2142857142857142,0.11678832116788329,106.71000000000001,125.8688783350886,0.7297276436791357,0.4944033888530497,0.24636749298301577,1.470498525515201,53.083333333333336
9,2023-12-16,9.66,13.64,115.16,290.5,220.0,0.43790849673202614,0.746031746031746,107.24000000000001,131.56718233156272,0.7416743162750759,0.7114236114300788,0.060197382505621955,1.3929005451995324,47.666666666666664
10,2023-12-23,18.91,142.02,319.04,604.45,252.0,0.1454545454545455,0.6470588235294117,271.105,254.08785127720427,0.9925504062170246,0.5080329474673353,0.18865522203855378,1.311928131645806,71.08333333333333
11,2023-12-30,126.86,282.3,543.35,729.53,346.0,0.373015873015873,0.5727272727272728,420.51,268.2755751088794,1.0945834330271116,0.5151792142982363,0.4578873792373589,1.1518752680879893,31.833333333333332
12,2024-01-06,182.25,408.28,546.51,790.64,308.0,-0.10982658959537572,0.22222222222222232,481.91999999999996,254.7579668364989,1.1762929486414262,0.2890586736675497,0.25353476007858566,1.2118168622303906,-38.083333333333336
13,2024-01-13,257.13,334.91,501.62,656.71,286.0,-0.0714285714285714,-0.17341040462427748,437.5925,178.15948779581365,1.0129266885119572,0.576351567185033,0.3593830493797846,1.2298952063172066,-40.166666666666664
14,2024-01-27,18.95,45.04,19.32,36.32,229.0,0.1624365482233503,-0.19930069930069927,29.9075,12.939277092120204,0.8468401999577648,1.1695011933252,0.8182450939587347,0.4955841005912999,-50.666666666666664
15,2024-02-03,27.74,8.37,20.44,13.39,196.0,-0.14410480349344978,-0.005076142131979711,17.485,8.440957686581937,1.2149095376110854,1.0798537723378885,0.35007875998447197,0.48513452525766887,-9.583333333333334
16,2024-02-10,6.53,9.07,5.59,8.56,196.0,0.0,-0.14410480349344978,7.4375,1.6494317203206688,0.5501894918230208,0.9897348158689607,1.1200827395515496,0.6805374155056103,-31.0
17,2024-02-17,12.13,6.24,8.46,39.36,137.0,-0.30102040816326525,-0.30102040816326525,16.5475,15.401046230694849,0.2868311628852694,0.6692727133989621,0.5251266621017808,1.4812305383860125,-36.083333333333336
18,2024-02-24,3.93,7.78,33.35,47.8,129.0,-0.058394160583941646,-0.34183673469387754,23.215,20.95464069524139,0.9203211966492677,0.7365910122002305,0.4836637452963614,1.1732484635531368,-19.75
19,2024-03-02,4.47,19.04,34.35,18.95,93.0,-0.2790697674418605,-0.3211678832116789,19.2025,12.200867113993716,1.2074961445242398,0.01331872550383103,1.241510120426331,0.02069525039826045,-28.583333333333332
20,2024-03-09,31.35,46.27,26.31,16.26,81.0,-0.12903225806451613,-0.37209302325581395,30.047500000000003,12.502400769452242,0.10417999102880013,1.2975507903759786,0.2989425846219896,1.1027881967827897,4.666666666666667
21,2024-03-16,34.4,19.11,12.26,19.63,96.0,0.18518518518518512,0.032258064516129004,21.349999999999998,9.325709981908435,1.3993572634487415,0.2401961892816229,0.9747247145401576,0.18443635962696042,12.75
22,2024-03-23,9.02,5.4,17.47,2.51,97.0,0.01041666666666674,0.19753086419753085,8.6,6.485404125161875,0.06476080624960542,0.4934156666636603,1.3676865510333338,0.9390316906192788,-14.0
23,2024-03-30,3.5,5.98,4.82,3.47,68.0,-0.2989690721649485,-0.29166666666666663,4.4425,1.2028403884140242,0.7835619830181378,1.278224455056114,0.3138404759568672,0.8085029479948422,-29.0
