,date,1wk_WIS,2wk_WIS,3wk_WIS,4wk_WIS,prev_week_hosp,1_week_roc,2_week_roc,avg_wis,std_wis,abs_z_1wk_WIS,abs_z_2wk_WIS,abs_z_3wk_WIS,abs_z_4wk_WIS
0,2023-10-14,0.82,3.2,11.15,15.18,3.0,0.0,-0.25,7.5875,6.717804080699784,1.0073976434417002,0.6531152065903894,0.5303072190263846,1.130205631005705
1,2023-10-21,7.89,10.07,15.07,23.19,9.0,2.0,2.0,14.055,6.791315532845362,0.9077769940424262,0.5867788031239364,0.14945557971663634,1.3451002174497266
2,2023-10-28,12.89,14.07,23.07,18.19,10.0,0.11111111111111116,2.3333333333333335,17.055,4.608900808942048,0.9036861873701413,0.6476598485713978,1.3050834134529175,0.24626262248862232
3,2023-11-04,9.28,16.75,11.83,49.41,15.0,0.5,0.6666666666666667,21.8175,18.654442500380437,0.672091915893188,0.27165110937497344,0.5353952550335564,1.479138280301718
4,2023-11-11,17.28,11.75,49.83,67.41,19.0,0.2666666666666666,0.8999999999999999,36.567499999999995,26.5522734431536,0.7263973098685153,0.9346657284594624,0.49948641981237535,1.161576618515603
5,2023-11-18,6.05,45.06,58.02,98.87,27.0,0.42105263157894735,0.8,52.0,38.26488120108742,1.200840001528456,0.18136734734727925,0.15732441369317318,1.2248829351825623
6,2023-11-25,39.4,56.59,92.79,176.65,22.0,-0.18518518518518523,0.1578947368421053,91.35750000000002,61.06068968657331,0.8509157080717514,0.5693925204327501,0.02346026563658327,1.3968479628679176
7,2023-12-02,22.52,33.54,93.81,159.63,60.0,1.727272727272727,1.2222222222222223,77.375,63.15740257483679,0.8685442681877384,0.6940595751710785,0.2602228611369152,1.3023809822219017
8,2023-12-09,26.83,78.98,140.18,65.11,78.0,0.30000000000000004,2.5454545454545454,77.775,47.08726402471621,1.0819273758029104,0.02559078394037698,1.325305287800189,0.26896869593765566
9,2023-12-16,77.2,142.92,63.13,46.58,115.0,0.47435897435897445,0.9166666666666667,82.4575,42.20624943852114,0.12456686083084027,1.4325485160218143,0.4579298150657285,0.8500518401252453
10,2023-12-23,32.82,42.73,279.79,559.73,207.0,0.8,1.6538461538461537,228.7675,248.42493572841408,0.788759386916843,0.7488680613100049,0.205383971823905,1.3322434764029427
11,2023-12-30,81.04,349.5,673.22,1101.66,328.0,0.5845410628019323,1.8521739130434782,551.355,439.5559545344218,1.0699775424454396,0.4592248106701343,0.2772457038582939,1.25195664925728
12,2024-01-06,251.25,519.46,868.59,1382.02,322.0,-0.018292682926829285,0.5555555555555556,755.33,488.2961830009869,1.0323242686477876,0.48304698707735605,0.23194938634154977,1.2834218693835937
13,2024-01-13,270.72,480.01,804.31,1178.89,245.0,-0.23913043478260865,-0.2530487804878049,683.4825000000001,396.56937832490297,1.040833010716804,0.5130817232017806,0.30468187057299173,1.2492328633455922
14,2024-01-27,5.53,32.64,69.64,83.25,171.0,-0.13636363636363635,-0.30204081632653057,47.765,35.35657270343569,1.1945445152237824,0.4277846760449795,0.6186968455195984,1.0036323457491634
15,2024-02-03,30.34,70.68,81.81,153.28,113.0,-0.3391812865497076,-0.4292929292929293,84.0275,51.19026429247395,1.0487834111044665,0.26074293978518026,0.04331878396505995,1.3528451348547068
16,2024-02-10,57.32,71.96,142.7,154.56,111.0,-0.017699115044247815,-0.3508771929824561,106.635,49.09791136087155,1.0044215452981868,0.7062418550788733,0.7345526316775643,0.976110768699495
17,2024-02-17,46.88,121.3,134.29,82.02,123.0,0.10810810810810811,0.08849557522123885,96.1225,39.64159799587633,1.2421926080054186,0.6351282812216362,0.9628143649499276,0.3557500381661456
18,2024-02-24,98.06,112.75,64.73,30.9,118.0,-0.04065040650406504,0.06306306306306309,76.61,36.499957077600335,0.5876719239531286,0.9901381506604227,0.3254798348048095,1.2523302398087415
19,2024-03-02,97.06,51.75,25.73,31.9,176.0,0.4915254237288136,0.43089430894308944,51.61,32.26959663005825,1.4084464866742263,0.004338449023859021,0.8019932909819357,0.6107916447161497
20,2024-03-09,11.09,9.61,7.82,10.68,175.0,-0.005681818181818232,0.48305084745762716,9.8,1.4600228308717182,0.8835478272828066,0.13013495130522051,1.3561431767596577,0.6027303007820692
21,2024-03-16,9.79,6.05,7.81,9.11,114.0,-0.34857142857142853,-0.3522727272727273,8.19,1.646248259933274,0.9719068739151476,1.29992544386151,0.23082788255484754,0.55884645250121
22,2024-03-23,9.35,7.43,12.89,20.3,75.0,-0.3421052631578947,-0.5714285714285714,12.4925,5.675070484143787,0.5537376159080635,0.8920594051024888,0.07004318291915854,1.375753838091394
23,2024-03-30,11.65,5.42,8.49,21.18,76.0,0.01333333333333342,-0.33333333333333337,11.685,6.821888790259385,0.005130543911823188,0.918367360216347,0.46834536566500057,1.3918432697931704
