,date,1wk_WIS,2wk_WIS,3wk_WIS,4wk_WIS,prev_week_hosp,1_week_roc,2_week_roc,avg_wis,std_wis,abs_z_1wk_WIS,abs_z_2wk_WIS,abs_z_3wk_WIS,abs_z_4wk_WIS
0,2023-10-14,2.0,0.0,0.0,2.0,0.0,,-1.0,1.0,1.1547005383792515,0.8660254037844387,0.8660254037844387,0.8660254037844387,0.8660254037844387
1,2023-10-21,0.12,0.16,0.65,3.81,2.0,inf,inf,1.185,1.766512571896013,0.6028827741978232,0.5802392897209098,0.30285660487871874,1.4859786687974517
2,2023-10-28,0.12,0.91,1.86,1.81,0.0,-1.0,,1.175,0.8277882176821155,1.2744805705909887,0.32013019071716775,0.8275063420424902,0.7671044192656661
3,2023-11-04,1.19,4.0,1.93,1.25,0.0,,-1.0,2.0925,1.3152027727059177,0.6862059742644725,1.4503466990686777,0.12355509231908778,0.640585632485117
4,2023-11-11,4.19,2.0,1.93,6.2,2.0,inf,inf,3.58,2.037596623475805,0.29937230606489745,0.7754233501353078,0.8097775491919355,1.2858285932623459
5,2023-11-18,0.39,1.99,1.98,2.83,5.0,1.5,inf,1.7974999999999999,1.0193911581592874,1.3807261214051727,0.18883820843374488,0.17902843137225166,1.0128594815991767
6,2023-11-25,0.99,1.11,1.34,1.63,3.0,-0.4,0.5,1.2675,0.2819426655663641,0.9842426631051401,0.558624214194809,0.25714447954999153,1.2857223977499568
7,2023-12-02,1.75,0.73,0.9,7.23,3.0,0.0,-0.4,2.6525,3.0841138651699187,0.29262862509464344,0.6233557138442682,0.5682345323859974,1.4842188713249094
8,2023-12-09,2.56,5.23,7.31,3.71,8.0,1.6666666666666665,1.6666666666666665,4.702500000000001,2.053669480060833,1.043254535747659,0.25685730110006527,1.2696785073334977,0.4832812726859052
9,2023-12-16,0.88,3.98,1.24,1.93,8.0,0.0,1.6666666666666665,2.0075000000000003,1.3852887785584638,0.8139097186460146,1.423890838163426,0.5540361055971762,0.055945013920236264
10,2023-12-23,1.23,3.5,1.66,5.79,12.0,0.5,0.5,3.045,2.078019890825559,0.8734276356127342,0.21895844308748988,0.6664998762113702,1.3209690687366147
11,2023-12-30,7.35,7.38,16.03,35.73,19.0,0.5833333333333333,1.375,16.6225,13.377227851838361,0.693155570249611,0.6909129531444628,0.04429168782668028,1.4283602112207543
12,2024-01-06,1.39,4.05,16.23,31.21,15.0,-0.21052631578947367,0.25,13.22,13.622750578841755,0.8684002493867741,0.673138654850103,0.22095390960728567,1.3205849946295913
13,2024-01-13,1.69,11.96,19.87,31.91,24.0,0.6000000000000001,0.26315789473684204,16.3575,12.763117108815281,1.149209857979709,0.34454749278784863,0.27520706501815073,1.2185502857494064
14,2024-01-27,9.79,9.83,9.33,9.77,21.0,-0.1923076923076923,-0.125,9.68,0.23466287875730701,0.46875756652488526,0.6392148634430302,1.491501348033732,0.3835289180658166
15,2024-02-03,1.29,1.45,5.19,10.09,18.0,-0.1428571428571429,-0.3076923076923077,4.505,4.136451780612623,0.7772361846615912,0.7385556902460843,0.1656008667163889,1.3501910081912867
16,2024-02-10,2.48,8.17,14.41,16.71,20.0,0.11111111111111116,-0.04761904761904767,10.4425,6.4184181592247995,1.2405704649448535,0.35405920019933196,0.6181429600839818,0.9764867050602033
17,2024-02-17,5.47,9.58,11.36,8.72,21.0,0.050000000000000044,0.16666666666666674,8.7825,2.4668519074588433,1.342804563980607,0.3232865327621232,1.0448539663879282,0.02533593516944541
18,2024-02-24,2.83,4.35,3.86,2.17,26.0,0.23809523809523814,0.30000000000000004,3.3024999999999998,0.9855413064233616,0.47943195979755987,1.0628676780697233,0.5656789790204018,1.1491146972925645
19,2024-03-02,2.43,2.12,1.37,2.3,30.0,0.15384615384615374,0.4285714285714286,2.055,0.47402531577965323,0.7910969889513573,0.13712347808490183,1.4450704998178128,0.5168500327815527
20,2024-03-09,1.56,2.06,2.45,4.88,29.0,-0.033333333333333326,0.11538461538461542,2.7375,1.474050541874328,0.7988192850584014,0.45961789012914384,0.19504080208432284,1.4534779772718687
21,2024-03-16,3.58,5.6,9.16,2.95,24.0,-0.1724137931034483,-0.19999999999999996,5.3225,2.7969313541808636,0.6230042068766916,0.09921587799614452,1.372039393910648,0.8482510650301008
22,2024-03-23,5.71,11.0,3.27,7.45,18.0,-0.25,-0.3793103448275862,6.8575,3.2505525171371508,0.3530169083410577,1.2743987301114001,1.103658526077163,0.18227670430682072
23,2024-03-30,8.28,2.61,6.04,8.8,15.0,-0.16666666666666663,-0.375,6.4325,2.815663036184077,0.6561509584981521,1.3575843241457037,0.13939878279324755,0.840832148440799
