,date,1wk_WIS,2wk_WIS,3wk_WIS,4wk_WIS,prev_week_hosp,1_week_roc,2_week_roc,avg_wis,std_wis,abs_z_1wk_WIS,abs_z_2wk_WIS,abs_z_3wk_WIS,abs_z_4wk_WIS,1st_deriv_stencil,week_of_year,moving_avg_WIS,lagged_1wk_WIS,is_wis_above_avg
0,2023-10-14,7.13,41.65,11.57,9.56,103.0,-0.05504587155963303,0.030000000000000027,17.4775,16.21692403016059,0.6380679826060413,1.4905724387093047,0.36427993305099665,0.48822452305226677,9.0,41,,,0
1,2023-10-21,29.87,5.36,7.06,35.32,112.0,0.08737864077669899,0.02752293577981657,19.402500000000003,15.410650808234328,0.6792380237703478,0.91122043934035,0.800907122845524,1.0328895384155252,30.5,42,,7.13,1
2,2023-10-28,10.27,6.23,25.43,30.36,164.0,0.4642857142857142,0.5922330097087378,18.072499999999998,11.636713095486487,0.6705072073166728,1.017684281018609,0.6322661682579201,1.0559253200773622,17.583333333333332,43,15.756666666666666,29.87,0
3,2023-11-04,6.43,46.63,59.12,110.32,144.0,-0.12195121951219512,0.2857142857142858,55.625,42.83618447060849,1.1484449562438162,0.20998602259199356,0.0815898998286845,1.276841079007125,-10.75,44,15.523333333333332,10.27,0
4,2023-11-11,29.54,40.63,87.12,139.32,148.0,0.02777777777777768,-0.09756097560975607,74.1525,50.0965477020789,0.8905304266734667,0.6691578868738871,0.25885017221380063,1.300838141333553,-16.916666666666668,45,15.413333333333332,6.43,1
5,2023-11-18,40.18,86.27,134.8,161.12,113.0,-0.2364864864864865,-0.2152777777777778,105.5925,53.50556193830071,1.2225364547227748,0.36113068062496967,0.5458778291812033,1.0377893061665415,-14.916666666666666,46,25.383333333333336,29.54,1
6,2023-11-25,68.35,113.83,135.95,150.75,119.0,0.053097345132743445,-0.19594594594594594,117.22,35.939035416475306,1.3598027724916857,0.09432640472164548,0.5211603423116279,0.9329688349017028,-7.5,47,46.02333333333333,40.18,1
7,2023-12-02,50.85,57.8,54.05,50.2,91.0,-0.23529411764705888,-0.19469026548672563,53.224999999999994,3.4834130772371297,0.6818025733209123,1.3133670622918674,0.2368366833641079,0.8684011723350569,-33.333333333333336,48,53.126666666666665,68.35,1
8,2023-12-09,8.08,3.07,3.18,3.08,62.0,-0.31868131868131866,-0.4789915966386554,4.3525,2.4854962616480973,1.4997005054951673,0.5159935340838504,0.4717367787238319,0.511970192687485,-17.75,49,42.42666666666667,50.85,0
9,2023-12-16,5.81,10.11,6.61,23.2,57.0,-0.08064516129032262,-0.37362637362637363,11.4325,8.06416094002759,0.6972207079960341,0.16399722300129035,0.5980163386946863,1.459234269692011,0.9166666666666666,50,21.58,8.08,0
10,2023-12-23,10.84,6.63,21.31,15.39,60.0,0.05263157894736836,-0.032258064516129004,13.5425,6.293739614357535,0.4293949488845944,1.0983136296631852,1.2341629104388845,0.29354566810889476,5.583333333333333,51,8.243333333333334,5.81,0
11,2023-12-30,2.27,15.48,13.91,16.06,64.0,0.06666666666666665,0.12280701754385959,11.93,6.5037271365476785,1.4853021655406873,0.5458408579367952,0.3044408165393956,0.6350204910644965,-6.333333333333333,52,6.306666666666666,10.84,0
12,2024-01-06,14.71,10.65,17.72,4.9,51.0,-0.203125,-0.15000000000000002,11.995,5.546617587923893,0.48948750422439524,0.2424901264021402,1.0321605752061367,1.279157953028391,-1.25,1,9.273333333333333,2.27,0
13,2024-01-13,6.46,7.61,1.89,33.47,61.0,0.196078431372549,-0.046875,12.3575,14.290153661408494,0.4126967518849422,0.33222175999555115,0.7324973718280005,1.4774158837084936,2.5,2,7.8133333333333335,14.71,0
14,2024-01-27,11.21,15.01,4.3,4.52,51.0,0.020000000000000018,-0.16393442622950816,8.76,5.2578259131824945,0.4659720653468817,1.1887042483338812,0.8482593516110577,0.8064169620697051,-19.416666666666668,4,10.793333333333335,6.46,0
15,2024-02-03,22.85,9.84,11.81,7.0,34.0,-0.33333333333333337,-0.31999999999999995,12.875,6.936898922909767,1.4379624254083647,0.43751538457287087,0.15352681534435164,0.8469202254911421,12.083333333333334,5,13.506666666666668,11.21,1
16,2024-02-10,2.25,2.53,2.2,5.07,68.0,1.0,0.33333333333333326,3.0125,1.3793325680680977,0.5528035933117731,0.34980686396449917,0.5890530092666433,1.4916634665429152,11.916666666666666,6,12.103333333333333,22.85,0
17,2024-02-17,3.45,1.89,7.73,15.62,52.0,-0.23529411764705888,0.5294117647058822,7.172499999999999,6.149061581520657,0.60537692632433,0.8590741741593751,0.09066424081284477,1.3737868596708607,-11.416666666666666,7,9.516666666666667,2.25,0
18,2024-02-24,1.44,4.63,20.17,8.26,52.0,0.0,-0.23529411764705888,8.625,8.185444398442884,0.8777776318860344,0.4880614668593886,1.4104304467813873,0.04459134803596419,-4.666666666666667,8,2.3800000000000003,3.45,0
19,2024-03-02,7.56,15.3,6.95,6.49,43.0,-0.17307692307692313,-0.17307692307692313,9.075,4.173076403166694,0.36304151988455285,1.4917052549711833,0.5092166533034157,0.619447081783214,-1.0,9,4.1499999999999995,1.44,0
20,2024-03-09,13.41,4.25,4.69,1.81,52.0,0.20930232558139528,0.0,6.04,5.073999080278461,1.4525032195306458,0.35277893662955984,0.2660623265083272,0.8336619563927588,14.166666666666666,10,7.47,7.56,0
21,2024-03-16,2.61,2.1,2.25,1.87,64.0,0.23076923076923084,0.4883720930232558,2.2075,0.31052375110448466,1.2961971461711705,0.34618929990907027,0.1368655371733534,1.0868733834354536,-1.75,11,7.859999999999999,13.41,0
22,2024-03-23,2.18,3.35,1.95,3.34,50.0,-0.21875,-0.038461538461538436,2.705,0.7449608490831358,0.70473502150636,0.8658173121363854,1.0134760785472419,0.8523937879172163,-8.0,12,6.066666666666666,2.61,0
