,date,1wk_WIS,2wk_WIS,3wk_WIS,4wk_WIS,prev_week_hosp,1_week_roc,2_week_roc,avg_wis,std_wis,abs_z_1wk_WIS,abs_z_2wk_WIS,abs_z_3wk_WIS,abs_z_4wk_WIS,1st_deriv_stencil,week_of_year,moving_avg_WIS,lagged_1wk_WIS,is_wis_above_avg
10,2023-12-23,17.39,126.55,354.6,649.05,115.0,0.7164179104477613,1.5,286.8975,279.3347305504037,0.9648191596832945,0.5740335248826731,0.24237050604698676,1.296482178518981,54.75,51,27.189999999999998,33.22,0
11,2023-12-30,57.59,240.06,467.16,823.68,163.0,0.4173913043478261,1.4328358208955225,397.12249999999995,330.05428829966746,1.0287171293824453,0.47586868454015535,0.21219993947301985,1.2923858744495815,25.083333333333332,52,36.06666666666667,17.39,1
12,2024-01-06,194.81,377.96,656.25,1057.58,157.0,-0.036809815950920255,0.3652173913043477,571.65,375.4150266038907,1.0037957281811547,0.51593566126581,0.22535059601986443,1.2943807934271,-36.833333333333336,1,89.93,57.59,1
13,2024-01-13,123.41,244.4,392.08,631.11,102.0,-0.35031847133757965,-0.3742331288343558,347.75,218.5312308725384,1.0265809564347792,0.4729301143243934,0.2028543006095825,1.29665677014959,-51.0,2,125.27000000000002,194.81,1
14,2024-01-27,21.28,29.29,38.03,74.97,69.0,-0.21590909090909094,-0.32352941176470584,40.8925,23.725781160304642,0.8266324243440915,0.48902499443988895,0.12064934682906105,1.4363067656130417,-12.666666666666666,4,113.16666666666667,123.41,0
15,2024-02-03,12.23,21.88,59.96,42.23,71.0,0.02898550724637672,-0.19318181818181823,34.074999999999996,21.3108681193423,1.0250638255404014,0.5722432296848338,1.2146384584167225,0.38266859680851345,-1.75,5,52.306666666666665,21.28,0
16,2024-02-10,10.58,49.18,28.69,45.11,61.0,-0.14084507042253525,-0.1159420289855072,33.39,17.59799799219597,1.2961701672039827,0.8972611547633004,0.26707583454005773,0.6659848469807398,-9.75,6,14.696666666666667,12.23,0
17,2024-02-17,43.5,22.67,41.5,41.22,59.0,-0.032786885245901676,-0.16901408450704225,37.2225,9.754644620213831,0.6435395900524764,1.4918534264020158,0.4385090555873307,0.4098047807622102,20.166666666666668,7,22.103333333333335,10.58,1
18,2024-02-24,6.19,12.44,14.4,8.67,90.0,0.5254237288135593,0.47540983606557385,10.425,3.6912554323247075,1.1473061340902244,0.545884736763117,1.0768693938627252,0.4754479965356186,0.5833333333333334,8,20.09,43.5,0
19,2024-03-02,9.27,11.13,6.91,5.38,61.0,-0.3222222222222222,0.03389830508474567,8.1725,2.5392436537940455,0.43221531669879554,1.1647169012634973,0.49719529597469614,1.0997369219875957,-14.083333333333334,9,19.653333333333332,6.19,0
20,2024-03-09,12.08,6.79,3.8,2.89,70.0,0.14754098360655732,-0.2222222222222222,6.390000000000001,4.143034314766574,1.3733895419885231,0.09654759521887672,0.6251456790422278,0.8447914581651725,7.583333333333333,10,9.18,9.27,0
21,2024-03-16,4.32,3.09,5.49,19.8,68.0,-0.02857142857142858,0.11475409836065564,8.175,7.811702759322068,0.4934903591153222,0.6509464270042576,0.343715075025847,1.4881518611454267,-8.666666666666666,11,8.556666666666667,12.08,0
22,2024-03-23,3.32,8.3,22.31,16.8,55.0,-0.19117647058823528,-0.2142857142857143,12.682500000000001,8.49520011535926,1.1020929316394406,0.515879548508395,1.1332870172879796,0.48468546285985536,-11.5,12,6.573333333333333,4.32,0
23,2024-03-30,5.28,20.42,15.56,14.02,45.0,-0.18181818181818177,-0.3382352941176471,13.82,6.31292853330898,1.3527794517140967,1.0454735809500049,0.2756248531595467,0.03168101760454548,-10.0,13,4.306666666666667,3.32,0
