,date,1wk_WIS,2wk_WIS,3wk_WIS,4wk_WIS,prev_week_hosp,1_week_roc,2_week_roc,avg_wis,std_wis,abs_z_1wk_WIS,abs_z_2wk_WIS,abs_z_3wk_WIS,abs_z_4wk_WIS
0,2023-10-14,6.33,2.32,0.5,6.33,3.0,-0.25,-0.625,3.87,2.9361312413900484,0.8378372074524045,0.5279055575411493,1.14776885736366,0.8378372074524045
1,2023-10-21,0.93,3.33,1.31,10.75,1.0,-0.6666666666666667,-0.75,4.08,4.569711880049623,0.6893213582572286,0.16412413291838776,0.6061651309119122,1.4596106220875285
2,2023-10-28,3.37,1.24,10.7,21.75,7.0,6.0,1.3333333333333335,9.265,9.257179195989815,0.6368030557897916,0.866894745159131,0.1550148235892027,1.3486829773597195
3,2023-11-04,1.72,11.27,22.27,47.48,12.0,0.7142857142857142,11.0,20.685,19.73826824555116,0.9608239063360865,0.47699220027177713,0.0803008643049142,1.3575152423029495
4,2023-11-11,9.26,22.27,46.27,64.48,5.0,-0.5833333333333333,-0.2857142857142857,35.57000000000001,24.62643701390845,1.068364050598985,0.5400700065741736,0.43449241130403393,1.1739416458691239
5,2023-11-18,19.41,45.46,60.89,106.9,22.0,3.4000000000000004,0.8333333333333333,58.165000000000006,36.72371123220891,1.055312731192852,0.34596176621868635,0.07420274009806516,1.3270717573134727
6,2023-11-25,41.6,57.21,99.65,94.08,33.0,0.5,5.6,73.135,28.224103764926415,1.117307400179983,0.5642340367168617,0.9394452422949817,0.7420961946018625
7,2023-12-02,16.52,30.43,18.54,33.55,57.0,0.7272727272727273,1.5909090909090908,24.76,8.485261732360803,0.971095560738518,0.668217455022742,0.7330357266739784,1.0359138323897532
8,2023-12-09,25.98,8.98,10.34,81.45,74.0,0.29824561403508776,1.2424242424242422,31.6875,34.05988977766468,0.16757247416997764,0.6666932907954038,0.6267636254653697,1.4610293904307512
9,2023-12-16,8.76,8.63,104.71,265.66,120.0,0.6216216216216217,1.1052631578947367,96.94,121.24517832337364,0.7272866535344991,0.728358861120794,0.06408502265778017,1.391560491997513
10,2023-12-23,10.89,106.53,236.11,437.77,115.0,-0.04166666666666663,0.554054054054054,197.825,184.67883428626394,1.0122166989111425,0.4943446841259943,0.20730583527864294,1.299255547758494
11,2023-12-30,92.01,215.95,413.32,621.48,194.0,0.6869565217391305,0.6166666666666667,335.69,231.96260546332317,1.0505141529742368,0.5162038931267856,0.3346660115536359,1.2320520345473864
12,2024-01-06,115.0,252.53,372.48,626.14,167.0,-0.1391752577319587,0.4521739130434783,341.5375,216.94668721062936,1.0442081550664986,0.41027360751346414,0.14262720670151796,1.3118545558784442
13,2024-01-13,143.37,204.78,378.27,509.53,159.0,-0.04790419161676651,-0.18041237113402064,308.98749999999995,166.63904952021298,0.9938696870682215,0.6253486220668811,0.4157638932739844,1.2034544158611191
14,2024-01-27,4.86,33.47,36.22,105.68,156.0,0.21875,-0.018867924528301883,45.057500000000005,42.830277744449276,0.938529986656683,0.270544591588639,0.206337676648509,1.4154122548938306
15,2024-02-03,38.15,34.77,102.85,159.67,111.0,-0.28846153846153844,-0.1328125,83.85999999999999,59.4614956645615,0.7687327654498056,0.8255762733741184,0.3193663359416281,1.2749427028822966
16,2024-02-10,13.36,78.69,135.85,93.06,142.0,0.2792792792792793,-0.08974358974358976,80.24,50.76797350036077,1.317365957093496,0.03053105911326129,1.0953756111538473,0.2525214050529101
17,2024-02-17,66.23,115.28,79.33,21.06,119.0,-0.1619718309859155,0.072072072072072,70.475,38.92626063041076,0.10905234490167354,1.1510224530787974,0.2274813931930087,1.2694515013701317
18,2024-02-24,66.74,27.65,10.08,17.01,173.0,0.45378151260504196,0.2183098591549295,30.369999999999997,25.300520416254944,1.4375198376011742,0.10750767001031598,0.8019597884225412,0.5280523791683168
19,2024-03-02,21.45,10.37,19.72,13.62,213.0,0.23121387283237005,0.7899159663865547,16.29,5.1822067371600165,0.9957148106421964,1.1423704804267059,0.6618801938958785,0.515224524111369
20,2024-03-09,29.91,46.41,40.7,39.7,165.0,-0.22535211267605637,-0.046242774566473965,39.18,6.850464704431857,1.3531928708431769,1.0554028539585938,0.22188275767870907,0.07590725920587445
21,2024-03-16,33.44,26.02,24.69,50.03,100.0,-0.3939393939393939,-0.5305164319248826,33.545,11.644782808909175,0.00901691355889186,0.6462121383872257,0.7604263767998514,1.4156554287459682
22,2024-03-23,27.44,27.02,50.69,55.03,83.0,-0.17000000000000004,-0.49696969696969695,40.045,14.904170557263493,0.8457364300529291,0.873916461835732,0.7142296150665154,1.0054232768221452
23,2024-03-30,6.95,25.42,24.81,13.88,89.0,0.07228915662650603,-0.10999999999999999,17.765,8.94964617550139,1.2084276615990472,0.8553410771651139,0.7871819580180568,0.43409537358412364
