,date,1wk_WIS,2wk_WIS,3wk_WIS,4wk_WIS,prev_week_hosp,1_week_roc,2_week_roc,avg_wis,std_wis,abs_z_1wk_WIS,abs_z_2wk_WIS,abs_z_3wk_WIS,abs_z_4wk_WIS,1st_deriv_stencil,week_of_year,moving_avg_WIS,lagged_1wk_WIS,is_wis_above_avg
0,2023-10-14,1.96,3.78,7.91,18.3,6.0,0.19999999999999996,-0.1428571428571429,7.987500000000001,7.311804952723143,0.8243518582583598,0.5754393104308667,0.010599298053093877,1.41039046674232,1.0,41,,,0
1,2023-10-21,3.0,7.46,16.5,23.86,7.0,0.16666666666666674,0.3999999999999999,12.705,9.319032496276996,1.0414171217749482,0.5628266670489029,0.407231115624516,1.197012673199335,1.0,42,,1.96,0
2,2023-10-28,8.0,16.46,24.5,32.86,8.0,0.1428571428571428,0.33333333333333326,20.455,10.66666302083271,1.167656649101462,0.37453137801367625,0.3792188796158503,1.1629691474992885,2.6666666666666665,43,4.32,3.0,0
3,2023-11-04,12.94,18.34,27.75,33.52,13.0,0.625,0.8571428571428572,23.137500000000003,9.238983980936434,1.1037469077813487,0.5192670546782076,0.49924320785893267,1.1237707546006226,7.416666666666667,44,7.9799999999999995,8.0,0
4,2023-11-11,20.94,27.34,35.75,63.52,22.0,0.6923076923076923,1.75,36.8875,18.762209136097667,0.8499798656074946,0.5088686481823205,0.06062718903455259,1.4194757028243672,8.75,45,13.96,12.94,0
5,2023-11-18,18.36,24.63,49.58,86.72,30.0,0.36363636363636354,1.3076923076923075,44.8225,31.01631438990347,0.8531800286566013,0.6510283506338563,0.15338701885059164,1.350821360439866,8.5,46,17.413333333333334,20.94,0
6,2023-11-25,12.55,38.13,67.96,99.13,39.0,0.30000000000000004,0.7727272727272727,54.442499999999995,37.420024385347475,1.1195209166246243,0.43592969988516267,0.36123707084736784,1.1942135456624192,6.75,47,17.283333333333335,18.36,0
7,2023-12-02,77.0,118.0,158.0,164.0,47.0,0.20512820512820507,0.5666666666666667,129.25,40.37635446644484,1.2940742345479177,0.27862842370648944,0.7120504161388064,0.8606522421156008,18.0,48,35.970000000000006,12.55,1
8,2023-12-09,118.0,158.0,164.0,143.0,77.0,0.6382978723404256,0.9743589743589745,145.75,20.5,1.353658536585366,0.5975609756097561,0.8902439024390244,0.13414634146341464,37.416666666666664,49,69.18333333333334,77.0,1
9,2023-12-16,158.0,164.0,143.0,151.0,118.0,0.5324675324675325,1.5106382978723403,154.0,9.055385138137417,0.44172610429938614,1.1043152607484654,1.214746786823312,0.3312945782245396,44.25,50,117.66666666666667,118.0,1
10,2023-12-23,164.0,143.0,151.0,84.0,158.0,0.3389830508474576,1.051948051948052,135.5,35.4071555856534,0.8049220426943274,0.21182159018271776,0.43776461971095004,1.4545082525879953,25.166666666666668,51,146.66666666666666,158.0,1
11,2023-12-30,143.0,151.0,84.0,69.0,164.0,0.03797468354430378,0.38983050847457634,111.75,41.290636549545546,0.7568301826130105,0.9505787093619411,0.6720652021603533,1.0353436898145982,-12.75,52,155.0,164.0,1
12,2024-01-06,151.0,84.0,69.0,58.0,143.0,-0.12804878048780488,-0.09493670886075944,90.5,41.71730256540244,1.450237581999721,0.15581064930575517,0.5153736861651902,0.7790532465287758,-1.25,1,152.66666666666666,143.0,1
13,2024-01-13,84.0,69.0,58.0,35.0,151.0,0.05594405594405605,-0.07926829268292679,61.5,20.631690833925045,1.0905553103288492,0.36351843677628304,0.16964193716226542,1.2844318099428667,-40.5,2,126.0,151.0,1
14,2024-01-27,6.71,11.34,5.03,6.76,69.0,-0.1785714285714286,-0.543046357615894,7.460000000000001,2.708738943986051,0.2768816100440955,1.4324008626281188,0.8970964165428686,0.2584228360411559,-53.0,4,80.57000000000001,84.0,0
15,2024-02-03,6.3,11.11,12.11,27.52,58.0,-0.1594202898550725,-0.30952380952380953,14.26,9.196633442008366,0.8655341163909313,0.34251664153661227,0.23378119977895762,1.441831957706501,-14.333333333333334,5,32.336666666666666,6.71,0
16,2024-02-10,19.67,18.66,35.19,31.8,35.0,-0.39655172413793105,-0.49275362318840576,26.33,8.39851177292739,0.7929976381611457,0.9132570397441424,1.054948809926089,0.6513058679791998,-2.5,6,10.893333333333333,6.3,0
17,2024-02-17,12.81,23.29,27.64,27.64,51.0,0.4571428571428571,-0.12068965517241381,22.845,6.997220876891053,1.4341408076943065,0.06359667757089855,0.6852720650617043,0.6852720650617043,6.083333333333333,7,12.926666666666668,19.67,0
18,2024-02-24,22.15,30.1,29.07,26.19,43.0,-0.1568627450980392,0.22857142857142865,26.877499999999998,3.5596570527697384,1.328077376533105,0.9052838383665652,0.6159301212160416,0.1931365830494987,-2.0,8,18.21,12.81,0
19,2024-03-02,16.15,25.1,32.07,11.19,49.0,0.13953488372093026,-0.039215686274509776,21.127499999999998,9.292442717965319,0.5356503290977377,0.42749792714028434,1.177569809372576,1.0694174074151217,1.0833333333333333,9,17.036666666666665,22.15,0
20,2024-03-09,10.88,23.42,11.69,22.88,43.0,-0.12244897959183676,0.0,17.2175,6.861780016876088,0.9235941671713964,0.9039199718943726,0.8055489955092536,0.8252231907862769,-7.166666666666667,10,16.393333333333334,16.15,0
21,2024-03-16,14.95,3.95,14.48,6.38,38.0,-0.11627906976744184,-0.22448979591836737,9.94,5.605515141358553,0.8937626379840223,1.0685904593860864,0.8099166420054814,0.635088820603417,0.5833333333333334,11,13.993333333333332,10.88,0
22,2024-03-23,3.04,11.65,4.43,8.35,41.0,0.07894736842105265,-0.046511627906976716,6.8675,3.9013363095226743,0.9810740977796635,1.2258620176698214,0.624785921185612,0.37999800129545425,-6.0,12,9.623333333333333,14.95,0
23,2024-03-30,10.87,2.39,14.55,8.92,26.0,-0.36585365853658536,-0.3157894736842105,9.182500000000001,5.094594357421076,0.33123343717088877,1.3332759241382308,1.0535676883050353,0.05152520133769407,-15.0,13,9.62,3.04,0
