,date,1wk_WIS,2wk_WIS,3wk_WIS,4wk_WIS,prev_week_hosp,1_week_roc,2_week_roc,avg_wis,std_wis,abs_z_1wk_WIS,abs_z_2wk_WIS,abs_z_3wk_WIS,abs_z_4wk_WIS,1st_deriv_stencil
0,2023-10-14,0.0,1.0,0.0,2.0,1.0,0.0,inf,0.75,0.9574271077563381,0.7833494518006403,0.26111648393354675,0.7833494518006403,1.3055824196677337,-1.0
1,2023-10-21,0.49,0.68,0.77,2.16,0.0,-1.0,-1.0,1.025,0.7656152210259843,0.6987844354544807,0.4506180004332631,0.3330654785811075,1.4824679144688522,0.0
2,2023-10-28,0.13,0.58,1.15,1.54,1.0,inf,0.0,0.85,0.6211280061307813,1.1591813489221425,0.4346930058458035,0.4829922287175593,1.1108821260503867,-0.08333333333333333
3,2023-11-04,0.46,0.59,0.67,2.13,0.0,-1.0,,0.9625,0.7831294060796508,0.6416564058238052,0.47565574362063184,0.3735014899571404,1.4908136394015774,0.6666666666666666
4,2023-11-11,0.87,1.0,3.1,2.13,2.0,inf,1.0,1.7750000000000001,1.0490154113898105,0.8627137315370721,0.7387880021450065,1.2630891649575915,0.33841256872448655,-0.16666666666666666
5,2023-11-18,0.66,4.07,3.71,22.85,0.0,-1.0,,7.822500000000001,10.134447444236908,0.7067479543813762,0.37027179041062674,0.40579420068319855,1.4828139454752012,0.16666666666666666
6,2023-11-25,2.92,3.31,21.27,14.49,3.0,inf,0.5,10.4975,8.964103877874985,0.8453159516259766,0.8018090930137521,1.2017375241030461,0.44538752053668246,3.6666666666666665
7,2023-12-02,5.83,24.0,17.73,46.27,6.0,1.0,inf,23.457500000000003,16.97289481300504,1.038567680658304,0.031962726805112834,0.3374498023525989,1.3440547562057894,0.0
8,2023-12-09,23.05,16.48,43.77,43.6,6.0,0.0,1.0,31.725,14.068443410697576,0.6166282755492035,1.0836309003743638,0.8561714788461275,0.8440876970774398,10.75
9,2023-12-16,3.45,7.82,53.42,227.55,24.0,3.0,3.0,73.06,105.44303264480463,0.660166900116466,0.6187227203504991,0.18626171409693137,1.4651513345638965,4.583333333333333
10,2023-12-23,4.65,10.26,60.98,154.73,18.0,-0.25,2.0,57.655,69.49922613478033,0.7626703626484566,0.6819500393872955,0.047842259330367225,1.3967781427053845,11.833333333333334
11,2023-12-30,65.38,257.59,662.49,1444.71,47.0,1.6111111111111112,0.9583333333333333,607.5425,611.0852585018995,0.8872125328782003,0.5726737720002,0.08991789481995693,1.3699684100584433,19.166666666666668
12,2024-01-06,69.39,178.13,409.75,703.68,48.0,0.02127659574468077,1.6666666666666665,340.23749999999995,280.808148193151,0.9645286354500664,0.577289160029986,0.24754445498563876,1.294273340494414,-9.416666666666666
13,2024-01-13,30.06,80.22,152.92,227.25,34.0,-0.29166666666666663,-0.276595744680851,122.6125,86.08259652798584,1.0751592509167722,0.4924630727910026,0.352074649492559,1.2155476742152158,-11.5
14,2024-01-27,2.14,2.96,22.47,29.37,27.0,-0.22857142857142854,-0.20588235294117652,14.235,13.78765268878886,0.8772341654526005,0.8177606627100513,0.5972735305913324,1.0977212975713195,-9.083333333333334
15,2024-02-03,5.12,20.05,26.38,20.51,17.0,-0.37037037037037035,-0.5142857142857142,18.015,9.066798405905656,1.4222219820836477,0.22444526820784982,0.9225968887266158,0.27517982514918204,-3.6666666666666665
16,2024-02-10,14.27,27.58,24.8,15.96,21.0,0.23529411764705888,-0.2222222222222222,20.652499999999996,6.53064251560799,0.9773157824434673,1.0607685206231297,0.635082993761737,0.7185357319413973,8.0
17,2024-02-17,13.66,10.75,5.91,10.21,30.0,0.4285714285714286,0.7647058823529411,10.1325,3.196877382697059,1.1034204874708111,0.19315723629007103,1.3208201299349398,0.02424240617405769,8.5
18,2024-02-24,5.02,3.41,9.68,5.87,35.0,0.16666666666666674,0.6666666666666667,5.995,2.6600563903797227,0.36653358309476264,0.971783910051242,1.3853089781581533,0.04699148501214903,-2.25
19,2024-03-02,7.12,4.19,16.29,5.87,27.0,-0.22857142857142854,-0.09999999999999998,8.3675,5.416372556117855,0.23032019807997403,0.771272647277829,1.4626948050409576,0.4611019596831545,-6.666666666666667
20,2024-03-09,1.41,4.04,1.36,1.82,24.0,-0.11111111111111116,-0.3142857142857143,2.1575,1.2718064580220791,0.5877466616756426,1.4801780476312998,0.6270608196472574,0.2653705663084005,-1.5833333333333333
21,2024-03-16,3.3,1.02,1.67,2.47,22.0,-0.08333333333333337,-0.18518518518518523,2.115,0.9878090233778322,1.1996245953978726,1.1085138666334777,0.4504919366683999,0.35938120790400413,-5.583333333333333
22,2024-03-23,3.3,1.19,2.11,3.46,14.0,-0.36363636363636365,-0.41666666666666663,2.5149999999999997,1.0690961914938555,0.7342650794622271,1.2393646245700007,0.3788246588308303,0.8839242039386047,-4.0
23,2024-03-30,2.36,2.46,2.37,2.41,14.0,0.0,-0.36363636363636365,2.4000000000000004,0.04546060565661953,0.87988269012813,1.3198240351921706,0.6599120175960951,0.21997067253202518,0.0
