,date,1wk_WIS,2wk_WIS,3wk_WIS,4wk_WIS,prev_week_hosp,1_week_roc,2_week_roc,avg_wis,std_wis,abs_z_1wk_WIS,abs_z_2wk_WIS,abs_z_3wk_WIS,abs_z_4wk_WIS,1st_deriv_stencil,week_of_year,moving_avg_WIS,lagged_1wk_WIS,is_wis_above_avg
0,2023-10-14,1.0,1.0,1.0,1.0,0.0,-1.0,,1.0,0.0,,,,,1.0,41,,,0
1,2023-10-21,0.53,0.53,0.54,0.93,1.0,inf,-0.5,0.6325000000000001,0.1983893478323202,0.5166608042213718,0.5166608042213718,0.4662548721022136,1.4995764805449567,0.5,42,,1.0,0
2,2023-10-28,0.53,0.53,0.93,0.54,1.0,0.0,inf,0.6325000000000001,0.1983893478323202,0.5166608042213718,0.5166608042213718,1.4995764805449567,0.4662548721022136,-0.08333333333333333,43,0.6866666666666666,0.53,0
3,2023-11-04,0.33,1.6,0.57,0.43,1.0,0.0,0.0,0.7325,0.5866500944629033,0.6860989264281999,1.4787349532334495,0.2769964609803293,0.5156395658249205,-0.08333333333333333,44,0.4633333333333334,0.53,0
4,2023-11-11,1.01,0.71,0.18,6.21,1.0,0.0,0.0,2.0275,2.8093697395204735,0.3621808783964745,0.46896639536840806,0.6576208086854907,1.4887680824503733,0.6666666666666666,45,0.6233333333333334,0.33,0
5,2023-11-18,0.93,0.46,6.99,14.05,2.0,1.0,1.0,5.6075,6.365607459884197,0.7348081121051553,0.8086423852616327,0.21718272901878727,1.3262677683480009,-0.08333333333333333,46,0.7566666666666667,1.01,0
6,2023-11-25,0.25,6.69,11.33,15.29,1.0,-0.5,0.0,8.39,6.465374441334907,1.2590144737725868,0.2629391407141766,0.4547300433527524,1.0672235711340106,-0.75,47,0.73,0.93,0
7,2023-12-02,3.36,15.74,20.81,55.99,2.0,1.0,0.0,23.975,22.566722550398556,0.9135132473916074,0.3649178555551728,0.14025076051391897,1.418681863460699,4.666666666666667,48,1.5133333333333334,0.25,0
8,2023-12-09,8.49,9.15,40.07,19.44,10.0,4.0,9.0,19.2875,14.734205950779973,0.732818587989699,0.688024860916469,1.4104933831809139,0.0103500657252539,8.75,49,4.033333333333333,3.36,1
9,2023-12-16,10.36,38.51,18.07,3.68,18.0,0.8,8.0,17.655,15.095483872116631,0.4832571159560402,1.38153902032395,0.027491665952262677,0.9257735703201728,4.5,50,7.403333333333333,8.49,1
