,date,1wk_WIS,2wk_WIS,3wk_WIS,4wk_WIS,prev_week_hosp,1_week_roc,2_week_roc,avg_wis,std_wis,abs_z_1wk_WIS,abs_z_2wk_WIS,abs_z_3wk_WIS,abs_z_4wk_WIS,1st_deriv_stencil
0,2023-10-14,1.84,2.93,1.82,8.18,23.0,0.9166666666666667,0.6428571428571428,3.6925,3.0362847363183842,0.6101206444314671,0.2511292800966227,0.6167076419421982,1.4779575664702882,-3.0
1,2023-10-21,4.69,1.35,7.27,2.62,20.0,-0.13043478260869568,0.6666666666666667,3.9825,2.5880929272342597,0.273367309401855,1.0171582219086683,1.2702403246057916,0.5264494120989783,0.0
2,2023-10-28,3.21,9.32,2.51,9.82,23.0,0.1499999999999999,0.0,6.215,3.889905740074773,0.7725122922752973,0.798219856078136,0.952465238895167,0.9267576750923285,-0.16666666666666666
3,2023-11-04,6.15,2.86,6.89,25.32,21.0,-0.08695652173913049,0.050000000000000044,10.305,10.162094600360039,0.40887239918557633,0.732624551609294,0.33605276611762774,1.477549716912498,6.833333333333333
4,2023-11-11,3.32,10.29,27.34,15.32,33.0,0.5714285714285714,0.4347826086956521,14.0675,10.12433166518495,1.0615515527763646,0.37311104820774305,1.310950731260693,0.12371186972341437,-3.1666666666666665
5,2023-11-18,4.06,21.47,9.42,42.29,18.0,-0.4545454545454546,-0.1428571428571429,19.31,16.96192402608462,0.8990725330774996,0.12734404402933766,0.5830706460417358,1.3547991350898978,-0.4166666666666667
6,2023-11-25,22.79,12.09,45.79,92.74,37.0,1.0555555555555554,0.1212121212121211,43.35249999999999,35.80142862605718,0.5743485885653761,0.8732193434662648,0.06808387524027276,1.3794840567913689,25.416666666666668
7,2023-12-02,15.92,52.24,99.15,222.12,58.0,0.5675675675675675,2.2222222222222223,97.3575,89.88242259567032,0.9060447821521322,0.5019613256638382,0.019942720147446823,1.3880633876685238,1.5833333333333333
8,2023-12-09,44.37,91.43,211.31,246.67,48.0,-0.1724137931034483,0.29729729729729737,148.445,96.05983326378755,1.0834393155170505,0.5935363206745581,0.6544358642323267,1.0225397719592821,11.0
9,2023-12-16,39.73,129.42,123.06,20.19,87.0,0.8125,0.5,78.1,56.21675017287997,0.682536786313742,0.9128951752312024,0.7997616344192299,1.0301200233366903,42.416666666666664
10,2023-12-23,69.38,43.48,34.12,146.74,137.0,0.5747126436781609,1.8541666666666665,73.43,51.09806649962404,0.0792593590606762,0.5861278528067274,0.7693050381914008,1.434692250058804,95.33333333333333
11,2023-12-30,13.69,103.0,262.9,351.44,261.0,0.9051094890510949,2.0,182.7575,152.55784091615874,1.108219013750427,0.5228017093125509,0.525325342301114,1.105695380761864,93.25
12,2024-01-06,132.58,311.13,418.67,642.15,296.0,0.13409961685823757,1.1605839416058394,376.13250000000005,213.00852445774714,1.1433932074784718,0.30516384339770447,0.19969858064735715,1.2488584702288184,-23.833333333333332
13,2024-01-13,173.4,233.4,397.11,508.48,240.0,-0.18918918918918914,-0.08045977011494254,328.0975,152.9700455154538,1.011292763094404,0.619059108473843,0.4511504181583577,1.1792014534098891,-24.416666666666668
14,2024-01-27,10.76,66.51,73.77,83.87,255.0,0.29441624365482233,0.0625,58.727500000000006,32.761107403952835,1.4641599079221732,0.23755301992816613,0.45915725053253287,0.7674496374614735,-8.333333333333334
15,2024-02-03,76.46,105.83,118.95,149.36,226.0,-0.11372549019607847,0.14720812182741128,112.65,30.24093583208034,1.19672222450235,0.22552212133478955,0.20832688627700469,1.2139174595601345,15.833333333333334
16,2024-02-10,28.06,34.91,52.48,9.22,284.0,0.2566371681415929,0.11372549019607847,31.167499999999997,17.884614197683995,0.17375269970332435,0.2092580784037624,1.191666745752889,1.2271721244533267,35.166666666666664
17,2024-02-17,16.59,31.33,28.94,80.35,282.0,-0.007042253521126751,0.24778761061946897,39.302499999999995,28.117000047420895,0.807785324241352,0.28354731964839525,0.3685492756169953,1.459881919506743,-7.916666666666667
18,2024-02-24,21.05,39.08,90.29,101.92,281.0,-0.0035460992907800915,-0.010563380281690127,63.08500000000001,39.12139440255166,1.0744760160506528,0.6136028729700469,0.6953995483920066,0.9926793406286923,17.5
19,2024-03-02,42.62,91.08,103.29,110.92,297.0,0.05693950177935947,0.05319148936170204,86.9775,30.67984829927728,1.445818752664593,0.133719696394217,0.5317008037612843,0.780398252509091,-46.333333333333336
20,2024-03-09,85.32,97.66,104.37,121.76,194.0,-0.3468013468013468,-0.3096085409252669,102.2775,15.196759248822325,1.1158629101342206,0.3038476772840789,0.1376938310161201,1.2820167564021785,-90.66666666666667
21,2024-03-16,70.36,75.54,89.32,119.12,142.0,-0.2680412371134021,-0.5218855218855218,88.58500000000001,21.872731120430906,0.8332292798578034,0.5964047163646113,0.033603485360519776,1.3960305108618936,-28.583333333333332
22,2024-03-23,79.36,93.54,124.32,139.12,129.0,-0.09154929577464788,-0.3350515463917526,109.08500000000001,27.44345155648854,1.083136351811113,0.566437496683053,0.5551415414581089,1.094432307036056,-11.0
23,2024-03-30,31.2,61.36,72.96,88.4,120.0,-0.06976744186046513,-0.15492957746478875,63.48,24.203096220662903,1.3337136581906246,0.08759209898897524,0.3916854237808896,1.0296203333987104,-9.0
