,date,1wk_WIS,2wk_WIS,3wk_WIS,4wk_WIS,prev_week_hosp,1_week_roc,2_week_roc,avg_wis,std_wis,abs_z_1wk_WIS,abs_z_2wk_WIS,abs_z_3wk_WIS,abs_z_4wk_WIS,1st_deriv_stencil
0,2023-10-14,9.79,11.85,16.83,31.85,26.0,0.30000000000000004,0.13043478260869557,17.58,9.96180037275726,0.781987161808971,0.5751972319852893,0.07528759580959285,1.4324719896038536,4.0
1,2023-10-21,6.39,9.17,26.23,46.71,30.0,0.15384615384615374,0.5,22.125,18.589383170688226,0.8464508937989388,0.6969031667724978,0.2208249710228563,1.3225290895485804,3.0
2,2023-10-28,9.7,29.74,41.75,43.05,32.0,0.06666666666666665,0.23076923076923084,31.06,15.44914452863545,1.3826008268877672,0.08544162413351372,0.6919476984751982,0.7760947525460827,1.8333333333333333
3,2023-11-04,22.23,36.92,27.09,40.09,37.0,0.15625,0.2333333333333334,31.582500000000003,8.33703134614874,1.1218021873361859,0.6402158968090766,0.5388608742697479,1.0204471647968565,14.75
4,2023-11-11,38.66,32.92,39.08,66.09,60.0,0.6216216216216217,0.875,44.1875,14.869609667596078,0.37173134490850535,0.7577535827691688,0.34348581530894445,1.4729707429866186,23.25
5,2023-11-18,14.96,24.58,43.07,72.81,77.0,0.28333333333333344,1.0810810810810811,38.855000000000004,25.4653679860839,0.9383331909068795,0.5605652354130868,0.16551891189255047,1.3333795144274152,4.666666666666667
6,2023-11-25,18.18,32.21,62.32,177.84,73.0,-0.051948051948051965,0.21666666666666656,72.6375,72.51211134470343,0.751012472125152,0.5575275529879187,0.14228657542397755,1.4508266005370483,1.0833333333333333
7,2023-12-02,4.62,7.4,73.88,40.23,85.0,0.1643835616438356,0.10389610389610393,31.5325,32.53519875970229,0.8271810539339166,0.7417351336390244,1.3015903272258815,0.2673258603470595,19.166666666666668
8,2023-12-09,10.18,87.87,52.83,38.57,111.0,0.3058823529411765,0.5205479452054795,47.3625,32.30375352287512,1.151027231980027,1.2539564472381082,0.1692527772702427,0.2721819925283234,26.916666666666668
9,2023-12-16,114.28,95.32,99.82,18.99,151.0,0.36036036036036045,0.776470588235294,82.10249999999999,42.845424784917235,0.7510136767584895,0.3084926819223163,0.41352139905115487,1.4730277577319604,93.58333333333333
10,2023-12-23,19.78,17.47,133.11,290.31,278.0,0.8410596026490067,1.5045045045045047,115.1675,128.63437238286403,0.7415397473708746,0.7594976225267045,0.13948449133483867,1.3615528785627402,78.08333333333333
11,2023-12-30,15.52,173.11,348.85,520.17,298.0,0.07194244604316546,0.9735099337748345,264.4125,218.1935022520148,1.140696205116721,0.41844738297726697,0.3869844845447055,1.172159103549282,40.833333333333336
12,2024-01-06,182.54,358.69,532.46,742.02,350.0,0.17449664429530198,0.2589928057553956,453.9275,239.3644353108178,1.1337837204077534,0.3978765679050561,0.32808758702195906,1.2035727012908501,-29.416666666666668
13,2024-01-13,229.34,354.62,522.25,656.48,237.0,-0.32285714285714284,-0.2046979865771812,440.6725,187.34480143574842,1.1280403746483374,0.45932686330510475,0.43544042522032683,1.151926812733115,-121.75
14,2024-01-27,17.72,9.22,22.1,9.98,143.0,-0.17341040462427748,-0.3966244725738397,14.754999999999999,6.222997669933679,0.47645847825483745,0.8894427241620657,1.1802993331473128,0.7673150872400838,-69.5
15,2024-02-03,13.69,37.72,25.48,36.05,103.0,-0.2797202797202797,-0.4046242774566474,28.235,11.108352713161388,1.3093750599732765,0.853861976201205,0.24801157031463564,0.703524654086707,-11.083333333333334
16,2024-02-10,29.0,21.21,28.85,40.24,112.0,0.08737864077669899,-0.21678321678321677,29.825000000000003,7.838403323806876,0.10525102701647218,1.0990758760568544,0.12438757738310324,1.328714480456429,17.166666666666668
17,2024-02-17,16.87,23.05,27.01,39.11,122.0,0.08928571428571419,0.18446601941747565,26.51,9.379253701654518,1.0278003246995533,0.3688992866660223,0.05330914547196853,1.3433904658936067,-13.833333333333334
18,2024-02-24,16.66,20.68,34.24,26.28,89.0,-0.2704918032786885,-0.2053571428571429,24.465000000000003,7.617722756834881,1.024584413103915,0.49686764940401285,1.2831918818822245,0.2382601806257018,-21.833333333333332
19,2024-03-02,12.66,23.32,14.4,28.28,85.0,-0.0449438202247191,-0.30327868852459017,19.665,7.401970458375707,0.9463696240605074,0.4937874341100865,0.7112970836086469,1.1638792735590684,-3.9166666666666665
20,2024-03-09,22.44,8.82,20.7,7.98,78.0,-0.08235294117647063,-0.1235955056179775,14.985,7.644507832424531,0.9752099367835398,0.8064613360523837,0.7475955450996551,0.9163441458308107,-0.16666666666666666
21,2024-03-16,6.58,11.74,4.87,2.94,81.0,0.03846153846153855,-0.04705882352941182,6.532500000000001,3.776694983712611,0.012577134294627475,1.3788510913531233,0.44019970031196703,0.9512285253357843,-10.666666666666666
22,2024-03-23,7.1,4.08,7.71,3.16,59.0,-0.2716049382716049,-0.2435897435897436,5.5125,2.2312533846846407,0.711483514555821,0.6420158328196623,0.984872455581995,1.054340137318154,-10.0
23,2024-03-30,3.56,10.67,8.9,5.39,61.0,0.03389830508474567,-0.24691358024691357,7.130000000000001,3.2371283570473386,1.1028292999960874,1.093561826886876,0.546780913443438,0.5375134403342277,2.0
