,date,1wk_WIS,2wk_WIS,3wk_WIS,4wk_WIS,prev_week_hosp,1_week_roc,2_week_roc,avg_wis,std_wis,abs_z_1wk_WIS,abs_z_2wk_WIS,abs_z_3wk_WIS,abs_z_4wk_WIS,1st_deriv_stencil,week_of_year,moving_avg_WIS,lagged_1wk_WIS,is_wis_above_avg
0,2023-10-14,3.46,17.83,37.74,161.55,61.0,0.3555555555555556,0.2978723404255319,55.145,72.3157578494019,0.714712830744779,0.5160009534534474,0.24068060015696774,1.471394384355194,-10.0,41,,,0
1,2023-10-21,10.61,30.61,146.91,276.87,51.0,-0.16393442622950816,0.1333333333333333,116.25,122.79093234708607,0.8603241133587413,0.6974456367667796,0.24969270461547713,1.3080770455100437,7.5,42,,3.46,0
2,2023-10-28,28.51,155.61,284.91,353.87,76.0,0.4901960784313726,0.24590163934426235,205.72500000000002,143.91418125628437,1.2313935878522848,0.34822836472768814,0.5502237466020549,1.0293982059779176,17.25,43,14.193333333333333,10.61,0
3,2023-11-04,148.21,274.27,347.86,529.01,97.0,0.2763157894736843,0.9019607843137254,324.8375,159.1338965305632,1.109930089382792,0.3177669943517535,0.144673765312963,1.283023318421583,71.58333333333333,44,62.443333333333335,28.51,0
4,2023-11-11,286.21,351.27,541.86,705.01,222.0,1.2886597938144329,1.9210526315789473,471.08750000000003,189.96877469293034,0.9731994128974094,0.6307220762658267,0.3725480680411725,1.2313734211220626,145.25,45,154.31,148.21,1
5,2023-11-18,255.47,423.95,559.32,717.21,360.0,0.6216216216216217,2.711340206185567,488.9875,196.46243854318143,1.1886114299078807,0.33104292343243574,0.3579946402046787,1.1616597131356379,98.83333333333333,46,229.96333333333334,286.21,1
6,2023-11-25,26.14,96.45,385.41,542.47,437.0,0.2138888888888888,0.9684684684684686,262.6175,242.85020477309328,0.9737587012576432,0.6842386653750544,0.5056306216201506,1.152366745012547,131.91666666666666,47,189.2733333333333,255.47,0
7,2023-12-02,59.62,46.94,144.69,123.58,631.0,0.4439359267734553,0.7527777777777778,93.7075,47.75192238713188,0.7138456065422374,0.9793846543150447,1.0676533519776932,0.6255769088795889,193.66666666666666,48,113.74333333333334,26.14,0
8,2023-12-09,50.14,276.68,43.4,605.62,807.0,0.2789223454833598,0.8466819221967963,243.95999999999998,264.36027185137584,0.7331661396874573,0.12377048854903323,0.7586616498592323,1.3680573009976567,143.75,49,45.300000000000004,59.62,0
9,2023-12-16,538.85,324.31,186.57,923.64,996.0,0.23420074349442377,0.5784469096671949,493.3425,321.40743813992026,0.14158819803102687,0.5259134666522995,0.9544660875783803,1.3387913561996534,456.5833333333333,50,216.20333333333335,50.14,1
10,2023-12-23,55.73,832.01,1838.09,2593.47,1632.0,0.6385542168674698,1.0223048327137545,1329.8249999999998,1114.4908911695957,1.1432080872934802,0.44667480366534973,0.4560512822734733,1.1338316086853573,452.9166666666667,51,214.90666666666667,538.85,0
11,2023-12-30,800.5,1819.11,2542.93,3747.62,1752.0,0.07352941176470584,0.7590361445783131,2227.54,1240.0769176412673,1.150767327170602,0.3293586020267751,0.254330997951239,1.225794931246138,-144.16666666666666,52,465.02666666666664,55.73,1
12,2024-01-06,1194.21,1717.25,2665.37,3558.47,1420.0,-0.1894977168949772,-0.1299019607843137,2283.825,1045.396980720721,1.0422978257013844,0.5419711463193531,0.3649761832456738,1.2192927887750642,-404.1666666666667,1,683.48,800.5,1
13,2024-01-13,767.03,1438.87,1983.58,2481.51,1030.0,-0.27464788732394363,-0.4121004566210046,1667.7475,736.1241967845282,1.2235944748650207,0.31092239733425725,0.4290478446158831,1.1054690275833954,-373.0833333333333,2,920.5799999999999,1194.21,1
14,2024-01-27,58.0,38.02,23.16,18.81,706.0,-0.3224568138195777,-0.31456310679611654,34.4975,17.69568756317011,1.3281484495078653,0.1990597984636297,0.6406928218825838,0.8865154260889115,-257.9166666666667,4,673.08,767.03,0
