,date,1wk_WIS,2wk_WIS,3wk_WIS,4wk_WIS,prev_week_hosp,1_week_roc,2_week_roc,avg_wis,std_wis,abs_z_1wk_WIS,abs_z_2wk_WIS,abs_z_3wk_WIS,abs_z_4wk_WIS
0,2023-10-14,5.21,1.74,6.42,25.23,18.0,-0.1428571428571429,0.0,9.65,10.574355772339041,0.4198837352923558,0.7480361140005707,0.30545596058430385,1.4733758098772303
1,2023-10-21,0.96,7.79,26.68,41.57,27.0,0.5,0.2857142857142858,19.25,18.432245296400183,0.9922828014648891,0.6217365174842882,0.40309793411066847,1.2109213848385088
2,2023-10-28,8.34,26.57,44.68,71.57,21.0,-0.2222222222222222,0.16666666666666674,37.79,26.967581772688973,1.0920519402976303,0.4160551025514231,0.25549194800172065,1.2526150948473325
3,2023-11-04,22.82,38.58,65.18,124.65,34.0,0.6190476190476191,0.2592592592592593,62.807500000000005,44.78130366942586,0.8929507790837542,0.5410181931916639,0.05297969924041785,1.3809892730350002
4,2023-11-11,40.82,68.58,128.18,164.65,54.0,0.588235294117647,1.5714285714285716,100.5575,56.16042638430255,1.0636938471802144,0.5693956057452239,0.4918498982002172,1.141239554725221
5,2023-11-18,52.7,111.39,144.61,184.59,72.0,0.33333333333333326,1.1176470588235294,123.32250000000002,55.787651784840946,1.2659163406334681,0.2138914189473451,0.3815808573929688,1.0982269021878435
6,2023-11-25,93.78,123.95,159.27,357.29,102.0,0.41666666666666674,0.8888888888888888,183.5725,118.86395146693272,0.7554224715891239,0.5016028767694689,0.20445643696071134,1.4614817853193047
7,2023-12-02,21.29,6.77,36.4,20.56,165.0,0.6176470588235294,1.2916666666666665,21.255,12.106065972616097,0.0028911126107498577,1.1965076047631862,1.2510257282801833,0.05740923612774697
8,2023-12-09,7.5,74.01,23.38,183.42,205.0,0.24242424242424243,1.0098039215686274,72.0775,79.46191304644005,0.8126849395415244,0.02431982727209941,0.6128407702887754,1.4012058825582
9,2023-12-16,138.08,116.89,51.88,372.16,254.0,0.23902439024390243,0.5393939393939393,169.7525,139.83360763779214,0.22650134352566054,0.37803859095825193,0.8429482868333233,1.4474882213172362
10,2023-12-23,18.32,295.84,777.77,1321.47,464.0,0.8267716535433072,1.2634146341463413,603.3499999999999,572.4046272233189,1.0220567273153005,0.5372248674712887,0.30471451785093895,1.254567076935651
11,2023-12-30,224.37,650.79,1114.29,1755.63,577.0,0.24353448275862077,1.2716535433070866,936.27,656.0849463293606,1.0850729070723408,0.4351265816982889,0.2713368154474197,1.2488626733232102
12,2024-01-06,471.8,844.68,1356.05,1977.5,511.0,-0.11438474870017334,0.1012931034482758,1162.5075,653.136699493299,1.0575236402055623,0.4866171204995361,0.2963277062062958,1.2478130544988026
13,2024-01-13,391.43,705.58,1056.16,1554.87,380.0,-0.25636007827788654,-0.341421143847487,927.01,498.92052920947907,1.0734775753737904,0.44381817751786545,0.25885886115897744,1.2584368917326785
14,2024-01-27,62.73,87.36,134.18,203.27,275.0,-0.17910447761194026,-0.2763157894736842,121.88499999999999,61.822258397225625,0.9568560181013166,0.5584558198790964,0.19887659103297614,1.3164352469474376
15,2024-02-03,35.03,76.6,143.27,202.17,272.0,-0.010909090909090868,-0.18805970149253737,114.2675,73.63291038432928,1.076115280333446,0.5115579406462859,0.39387958249403093,1.1937936384857009
16,2024-02-10,56.83,122.13,179.66,139.25,250.0,-0.08088235294117652,-0.09090909090909094,124.4675,51.137167419272124,1.3226680986344461,0.04571039261590131,1.0793030350601611,0.2890754561901859
17,2024-02-17,89.15,144.17,103.03,109.67,262.0,0.04800000000000004,-0.03676470588235292,111.50500000000001,23.39473658753181,0.9555568157973647,1.396254233416278,0.3622609713210769,0.07843644629783814
18,2024-02-24,119.36,76.38,78.0,55.93,299.0,0.14122137404580148,0.19599999999999995,82.4175,26.59762943697552,1.388939570255206,0.22699391366084642,0.1660862299953273,0.995859426599033
19,2024-03-02,57.36,65.38,36.0,43.93,331.0,0.10702341137123739,0.26335877862595414,50.667500000000004,13.188083952315944,0.5074656807007005,1.1155904112527542,1.1121782400713534,0.510877851882103
20,2024-03-09,23.21,10.19,10.42,8.57,269.0,-0.18731117824773413,-0.10033444816053516,13.0975,6.791746829792761,1.4889394810242902,0.42809310665791095,0.3942284756927107,0.6666178986736685
21,2024-03-16,8.55,8.79,7.69,9.47,258.0,-0.040892193308550207,-0.22054380664652573,8.625,0.7350963655648602,0.1020274395485115,0.22446036700672628,1.2719420797047882,1.1495091522465746
22,2024-03-23,8.34,10.02,7.66,33.48,216.0,-0.16279069767441856,-0.19702602230483268,14.875,12.442929719322535,0.5251978551202331,0.3901814210571893,0.5798473641457509,1.495226640323173
23,2024-03-30,6.33,10.16,23.05,49.83,204.0,-0.05555555555555558,-0.2093023255813954,22.3425,19.671270718147994,0.8140043533246409,0.6193041707651795,0.03596615643885608,1.397342367650964
