,date,1wk_WIS,2wk_WIS,3wk_WIS,4wk_WIS,prev_week_hosp,1_week_roc,2_week_roc,avg_wis,std_wis,abs_z_1wk_WIS,abs_z_2wk_WIS,abs_z_3wk_WIS,abs_z_4wk_WIS,1st_deriv_stencil,week_of_year,moving_avg_WIS,lagged_1wk_WIS,is_wis_above_avg
0,2023-10-14,1.24,1.27,2.85,12.9,6.0,1.0,2.0,4.5649999999999995,5.607319621114292,0.592974937166013,0.5876247873569964,0.30585023074878565,1.4864499552717956,-2.0,41,,,0
1,2023-10-21,0.87,2.42,11.19,4.36,4.0,-0.33333333333333337,0.33333333333333326,4.71,4.549820509280192,0.8439893380777587,0.5033165583849134,1.4242320080062176,0.07692611154354563,-1.0,42,,1.24,0
2,2023-10-28,3.54,10.87,8.19,12.52,4.0,0.0,-0.33333333333333337,8.780000000000001,3.9226436663726325,1.3358338013010398,0.5328039398319027,0.1504087677037434,0.9534386291728789,2.3333333333333335,43,1.8833333333333335,0.87,0
3,2023-11-04,10.76,5.13,13.33,22.77,9.0,1.25,1.25,12.997499999999999,7.360169268886869,0.3040011606062413,1.0689292205897674,0.045175591464391374,1.327754789731618,8.416666666666666,44,5.056666666666667,3.54,0
4,2023-11-11,7.94,13.19,23.2,36.77,18.0,1.0,3.5,20.275,12.68844750156614,0.9721441491149713,0.5583819453976142,0.2305246563568133,1.3000014381557727,2.3333333333333335,45,7.413333333333334,10.76,0
5,2023-11-18,4.05,12.19,17.84,41.92,15.0,-0.16666666666666663,0.6666666666666667,19.0,16.294688296087983,0.9174768935953923,0.41792760169796805,0.07118884257997694,1.4065933378733375,1.9166666666666667,46,7.583333333333333,7.94,0
6,2023-11-25,13.15,21.29,45.91,62.9,24.0,0.6000000000000001,0.33333333333333326,35.8125,22.80485383275528,0.9937577397426326,0.636816184243238,0.4427785450436284,1.187795378942242,10.166666666666666,47,8.38,4.05,0
7,2023-12-02,2.42,4.75,8.17,15.15,34.0,0.41666666666666674,1.2666666666666666,7.6225000000000005,5.546178113500022,0.9380333435986359,0.5179242247932881,0.09871662770211487,1.357240940689809,10.75,48,6.539999999999999,13.15,0
8,2023-12-09,16.19,20.58,55.35,10.29,48.0,0.41176470588235303,1.0,25.6025,20.274837237324498,0.4642454037891003,0.24772085423965548,1.4672127648569737,0.7552465068282178,22.166666666666668,49,10.586666666666668,2.42,0
9,2023-12-16,23.4,60.31,6.71,41.94,78.0,0.625,1.2941176470588234,33.09,23.15924149592699,0.41840748548281176,1.1753407383738008,1.1390701204372105,0.38213686754622084,28.416666666666668,50,14.003333333333336,16.19,0
