,date,1wk_WIS,2wk_WIS,3wk_WIS,4wk_WIS,prev_week_hosp,1_week_roc,2_week_roc,avg_wis,std_wis,abs_z_1wk_WIS,abs_z_2wk_WIS,abs_z_3wk_WIS,abs_z_4wk_WIS,1st_deriv_stencil
0,2023-10-14,0.65,0.95,0.0,1.95,1.0,inf,-0.6666666666666667,0.8875,0.8117624857883822,0.29257326392625843,0.07699296419112066,1.0933000915139133,1.3088803912490512,0.0
1,2023-10-21,10.45,15.59,16.03,20.79,1.0,0.0,inf,15.715,4.226531280691847,1.245702362136112,0.029575079822794677,0.07452920115344289,1.2007482408054637,0.0
2,2023-10-28,10.5,16.02,18.42,19.62,1.0,0.0,0.0,16.14,4.046924758381357,1.3936508180240603,0.029652145064341953,0.5633907562224927,0.8599122068659096,-0.75
3,2023-11-04,0.66,4.45,1.16,15.65,0.0,-1.0,-1.0,5.48,6.985332251701895,0.6900172856954174,0.14745182661126144,0.618438729088009,1.4559078413946878,0.16666666666666666
4,2023-11-11,5.56,1.45,13.87,9.65,2.0,inf,1.0,7.6325,5.338391611712277,0.3882255463336552,1.158120357156971,1.1684230857689617,0.3779228177216642,4.416666666666667
5,2023-11-18,0.46,9.54,6.85,6.34,7.0,2.5,inf,5.7975,3.8252352868810564,1.3953390052385468,0.9783711900899783,0.2751464736325189,0.1418213415160489,-0.08333333333333333
6,2023-11-25,12.52,6.43,7.48,18.71,4.0,-0.4285714285714286,1.0,11.285,5.618567433074022,0.21980691959485982,0.8640992669093482,0.677218889925864,1.3215112372403524,5.916666666666667
7,2023-12-02,2.11,8.09,21.62,48.86,17.0,3.25,1.4285714285714284,20.17,20.79510038446557,0.8684738071036795,0.5809060680959274,0.06972796347177931,1.3796519117278272,3.9166666666666665
8,2023-12-09,2.4,3.09,3.91,12.04,11.0,-0.3529411764705882,1.75,5.359999999999999,4.495901837599808,0.658377363857266,0.5049042621472951,0.32251593837602544,1.485797564380587,-2.5
9,2023-12-16,3.18,14.94,7.75,13.07,16.0,0.4545454545454546,-0.05882352941176472,9.735,5.326740717048903,1.2305836435815054,0.977145364583026,0.3726481361570233,0.6260864151555029,7.166666666666667
10,2023-12-23,14.58,5.66,16.2,25.6,26.0,0.625,1.3636363636363638,15.51,8.168467828587358,0.1138524408145747,1.205856496799528,0.08447116576565215,1.2352377718484508,19.916666666666668
11,2023-12-30,3.91,24.82,40.7,65.52,51.0,0.9615384615384615,2.1875,33.7375,25.998751732855688,1.147266619047166,0.34299723662234854,0.2678013187533619,1.2224625369161533,16.0
12,2024-01-06,27.55,44.39,67.45,121.18,52.0,0.019607843137254832,1.0,65.1425,40.78148384990424,0.9218031432686153,0.508870645226626,0.056582051023271504,1.37409173747197,-14.5
13,2024-01-13,22.41,40.0,77.19,126.12,32.0,-0.3846153846153846,-0.37254901960784315,66.43,45.88020270225493,0.9594552204939694,0.5760654583747299,0.2345238112793071,1.3009968675893915,-1.75
14,2024-01-27,2.47,3.5,5.48,3.56,48.0,0.1707317073170731,0.5,3.7525000000000004,1.255637288391835,1.02139368737812,0.2010931041426711,1.3757953956691633,0.15330860414837302,7.083333333333333
15,2024-02-03,1.96,3.09,4.27,6.19,40.0,-0.16666666666666663,-0.024390243902439046,3.8775000000000004,1.8072700406967412,1.0609925228776345,0.4357400843630443,0.21717839125396116,1.2795542159867166,-11.083333333333334
16,2024-02-10,6.1,2.82,7.56,9.14,31.0,-0.22499999999999998,-0.35416666666666663,6.405,2.693170374608088,0.11324942635476021,1.331144896661687,0.4288625817696646,1.0155317412467821,-5.416666666666667
17,2024-02-17,3.5,4.21,6.11,17.09,29.0,-0.06451612903225812,-0.275,7.7275,6.338172055096012,0.6669904135216728,0.5549707343731483,0.255199762003857,1.4771609098986782,-2.5
18,2024-02-24,3.25,0.93,9.8,5.56,25.0,-0.13793103448275867,-0.19354838709677424,4.885,3.78277235194859,0.4322226789983212,1.0455294773323305,1.2993116007808865,0.1784405555497656,-3.8333333333333335
19,2024-03-02,3.73,4.34,2.25,16.56,22.0,-0.12,-0.24137931034482762,6.72,6.618433853009839,0.4517685099534914,0.3596016901970935,0.6753863677231126,1.4867565678736974,-2.6666666666666665
20,2024-03-09,6.54,3.58,14.99,4.48,21.0,-0.045454545454545414,-0.16000000000000003,7.3975,5.211093135481908,0.16455280642776318,0.7325718233679137,1.4569879682831395,0.5598633384874624,5.083333333333333
21,2024-03-16,3.76,14.41,5.32,4.81,29.0,0.38095238095238093,0.3181818181818181,7.075,4.932940299659018,0.6720129980549622,1.4869427875514774,0.3557715872055682,0.4591582022909471,-1.4166666666666667
22,2024-03-23,13.67,3.33,3.84,3.33,20.0,-0.31034482758620685,-0.04761904761904767,6.0425,5.090680209952301,1.4983262914626234,0.5328364556659937,0.43265338013063637,0.5328364556659937,1.0
23,2024-03-30,1.53,2.76,1.43,5.53,31.0,0.55,0.06896551724137923,2.8125,1.9099454616995397,0.6714851422295506,0.027487695880741948,0.7238426581928683,1.4228154963031607,11.0
