,date,1wk_WIS,2wk_WIS,3wk_WIS,4wk_WIS,prev_week_hosp,1_week_roc,2_week_roc,avg_wis,std_wis,abs_z_1wk_WIS,abs_z_2wk_WIS,abs_z_3wk_WIS,abs_z_4wk_WIS,1st_deriv_stencil,week_of_year,moving_avg_WIS,lagged_1wk_WIS,is_wis_above_avg
0,2023-10-14,2.3,1.44,16.51,22.32,20.0,-0.45945945945945943,0.4285714285714286,10.6425,10.409528887834774,0.8014291607134659,0.8840457718268707,0.5636662391952366,1.1218086933451,-3.0,41,,,0
1,2023-10-21,1.72,10.89,14.34,50.54,17.0,-0.15000000000000002,-0.5405405405405406,19.372500000000002,21.449962509679747,0.8229618113334204,0.39545523663139714,0.23461579467698282,1.4530328426417998,0.0,42,,2.3,0
2,2023-10-28,11.32,18.95,52.47,115.54,20.0,0.17647058823529416,0.0,49.57,47.47314258258733,0.8057187268244954,0.6449962722971516,0.06108717144551727,1.3896278276761296,12.916666666666666,43,5.113333333333333,1.72,0
3,2023-11-04,21.96,57.34,118.49,171.1,40.0,1.0,1.3529411764705883,92.2225,65.99305335917309,1.0646953947954196,0.5285783612731005,0.3980343182037173,1.195239437864803,13.416666666666666,44,11.666666666666666,11.32,0
4,2023-11-11,60.96,122.34,178.49,271.1,49.0,0.2250000000000001,1.4500000000000002,158.22250000000003,89.2555306876461,1.0897083827821794,0.4020199053610751,0.22707276337784654,1.2646555247654074,20.916666666666668,45,31.413333333333338,21.96,0
5,2023-11-18,99.84,149.75,243.03,320.34,88.0,0.7959183673469388,1.2000000000000002,203.24,98.06187536448606,1.0544362894924524,0.5454719257732232,0.40576421623698905,1.194143999028686,54.916666666666664,46,60.92000000000001,60.96,0
6,2023-11-25,122.22,203.86,269.88,575.65,153.0,0.7386363636363635,2.122448979591837,292.90250000000003,197.93708333289476,0.8623068357178054,0.4498525415282919,0.11631221200365123,1.4284715892497477,61.333333333333336,47,94.33999999999999,99.84,0
7,2023-12-02,44.1,21.25,82.51,97.24,213.0,0.392156862745098,1.4204545454545454,61.275000000000006,34.83957376317914,0.4929738841452684,1.1488372467490169,0.6095080308486038,1.0323031000456808,80.5,48,88.72000000000001,122.22,0
8,2023-12-09,29.1,116.6,144.28,332.37,313.0,0.46948356807511726,1.045751633986928,155.5875,127.67018011919099,0.9907364419938404,0.30537671336879024,0.08856805864488865,1.384681214007519,77.66666666666667,49,65.14,44.1,0
9,2023-12-16,175.36,229.28,266.46,1029.32,402.0,0.2843450479233227,0.8873239436619718,425.10499999999996,404.5425391311359,0.6173516400435777,0.48406528623809725,0.39215900592489694,1.4935759322065718,208.08333333333334,50,82.85333333333334,29.1,1
10,2023-12-23,26.02,611.23,1506.59,2560.14,733.0,0.8233830845771144,1.34185303514377,1175.995,1105.5243764687718,1.0402077280947986,0.5108571208569394,0.2990390868231918,1.2520257621285462,410.5,51,76.82666666666668,175.36,0
11,2023-12-30,658.01,1559.34,2569.02,3580.86,1076.0,0.4679399727148703,1.6766169154228856,2091.8075,1262.841508592824,1.1353740673266837,0.4216423805971701,0.3778878796372118,1.1791285682866424,22.083333333333332,52,286.46333333333337,26.02,1
12,2024-01-06,928.89,1698.84,2457.02,3458.36,779.0,-0.2760223048327137,0.06275579809004084,2135.7775,1080.1100298387814,1.1173745883835018,0.40453054589745646,0.29741645862500593,1.2244886756559517,-345.25,1,537.64,658.01,1
13,2024-01-13,863.66,1270.39,1835.17,2491.2,505.0,-0.3517329910141207,-0.5306691449814127,1615.105,706.9816292992814,1.0628918331934425,0.4875869268932223,0.31127400045474385,1.239204759631921,-245.58333333333334,2,816.8533333333334,928.89,1
14,2024-01-27,32.88,21.45,56.56,76.57,308.0,-0.006451612903225823,-0.3900990099009901,46.864999999999995,24.616271718790667,0.5681201507588428,1.0324471670744366,0.39384518138054975,1.2067221364527303,-116.25,4,608.4766666666667,863.66,0
15,2024-02-03,15.45,46.04,61.86,87.01,255.0,-0.17207792207792205,-0.17741935483870963,52.59,29.96081552072084,1.2396191276674045,0.2186188822353663,0.3094041279880677,1.1488338819147028,-62.166666666666664,5,303.9966666666667,32.88,0
16,2024-02-10,47.62,48.98,85.21,78.27,174.0,-0.3176470588235294,-0.43506493506493504,65.02,19.52127215799899,0.8913353524898333,0.821667761720513,1.0342563659063067,0.6787467483040398,-38.333333333333336,6,31.983333333333373,15.45,0
17,2024-02-17,45.53,75.41,66.7,43.37,179.0,0.028735632183908066,-0.29803921568627456,57.7525,15.791251533681553,0.7740045159771106,1.11818242919745,0.5666112012031257,0.9107891144234647,-1.4166666666666667,7,36.20000000000004,47.62,0
18,2024-02-24,58.87,48.27,39.43,32.57,160.0,-0.1061452513966481,-0.08045977011494254,44.785,11.378557319215236,1.2378546422765153,0.30627784368716104,0.47062205249490485,1.0735104334687702,-9.166666666666666,8,50.67333333333337,45.53,0
19,2024-03-02,38.18,20.19,31.3,36.27,160.0,0.0,-0.1061452513966481,31.485,8.069087102433997,0.82970971994843,1.399786599972743,0.0229270049574994,0.5930038849818133,-11.583333333333334,9,47.526666666666706,58.87,0
20,2024-03-09,13.63,12.46,22.95,21.71,132.0,-0.17500000000000004,-0.17500000000000004,17.6875,5.40569067434187,0.7505978873817063,0.9670364648891855,0.9735111231906912,0.7441232290802008,-37.583333333333336,10,36.89333333333337,38.18,0
21,2024-03-16,11.68,16.92,16.39,9.18,94.0,-0.28787878787878785,-0.4125,13.5425,3.7423733556839753,0.49767883184910094,0.9025021501048797,0.7608807912431218,1.1657041094989005,-26.666666666666668,11,21.163333333333373,13.63,0
22,2024-03-23,13.92,11.54,8.06,8.12,83.0,-0.11702127659574468,-0.3712121212121212,10.41,2.849771920698216,1.231677515841346,0.39652296094037603,0.8246273966459153,0.8035730801358073,-3.0,12,13.076666666666705,11.68,0
23,2024-03-30,16.48,9.32,7.43,9.88,88.0,0.06024096385542177,-0.06382978723404253,10.777500000000002,3.943521057802701,1.4460427410973145,0.36959356337559635,0.8488606884389766,0.2275884892827429,5.0,13,14.026666666666706,13.92,0
