date,1wk_WIS,1_week_roc,is_wis_above_avg,1st_deriv_stencil,week_of_year,moving_avg_WIS,lagged_1wk_WIS,loc_code,holiday_last_week,population,pred_hosp,actual_hosp,is_prediction_over
2024-01-06,182.54,0.1744966442953019,1,-29.416666666666668,1,72.61333333333334,15.52,01,1,5024279,445.214035013094,237.0,True
2024-01-13,229.34,-0.3228571428571428,1,-121.75,2,142.46666666666667,182.54,01,1,5024279,593.880275723821,173.0,True
2024-01-27,17.72,-0.1734104046242774,0,-69.5,4,143.20000000000002,229.34,01,1,5024279,,103.0,False
2024-02-03,13.69,-0.2797202797202797,0,-11.083333333333334,5,86.91666666666667,17.72,01,0,5024279,104.245937004222,112.0,False
2024-02-10,29.0,0.0873786407766989,0,17.166666666666668,6,20.136666666666667,13.69,01,0,5024279,64.3463765607066,122.0,False
2024-02-17,16.87,0.0892857142857141,0,-13.833333333333334,7,19.85333333333333,29.0,01,0,5024279,53.3014085875449,89.0,False
2024-02-24,16.66,-0.2704918032786885,0,-21.83333333333333,8,20.843333333333334,16.87,01,0,5024279,45.7019895364863,85.0,False
2024-03-02,12.66,-0.0449438202247191,0,-3.9166666666666665,9,15.396666666666668,16.66,01,1,5024279,41.5541721541121,78.0,False
2024-03-09,22.44,-0.0823529411764706,0,-0.1666666666666666,10,17.253333333333334,12.66,01,0,5024279,41.5541721541121,81.0,False
2024-03-16,6.58,0.0384615384615385,0,-10.666666666666666,11,13.893333333333336,22.44,01,0,5024279,42.1372147529957,59.0,False
2024-03-23,7.1,-0.2716049382716049,0,-10.0,12,12.04,6.58,01,0,5024279,36.8447360161474,61.0,False
2024-03-30,3.56,0.0338983050847456,0,2.0,13,5.746666666666666,7.1,01,0,5024279,36.8447360161474,39.0,False
2023-10-28,23.74,-0.0576923076923077,0,-9.916666666666666,43,27.98333333333333,21.74,04,0,7151502,25.0922226221985,51.0,False
2023-11-04,75.2,0.0408163265306122,0,43.75,44,40.22666666666667,23.74,04,0,7151502,25.0922226221985,132.0,False
2023-11-11,134.2,1.5882352941176472,0,79.75,45,77.71333333333332,75.2,04,0,7151502,55.1359846977281,191.0,False
2023-11-18,66.38,0.446969696969697,0,34.333333333333336,46,91.92666666666666,134.2,04,1,7151502,55.1359846977281,212.0,False
2023-11-25,50.99,0.1099476439790576,0,36.833333333333336,47,83.85666666666667,66.38,04,0,7151502,138.186300881173,279.0,False
2023-12-02,27.65,0.3160377358490567,0,86.75,48,48.34,50.99,04,1,7151502,277.267511491057,394.0,False
2023-12-09,74.46,0.4121863799283154,0,155.5,49,51.03333333333333,27.65,04,0,7151502,580.234517723735,606.0,False
2023-12-16,303.73,0.5380710659898478,1,306.0,50,135.28,74.46,04,0,7151502,663.273174294408,962.0,False
2023-12-23,34.19,0.5874587458745875,0,318.25,51,137.46,303.73,04,0,7151502,797.161675592836,1151.0,False
2023-12-30,556.17,0.1964656964656965,1,-28.166666666666668,52,298.03000000000003,34.19,04,0,7151502,1525.27702842976,935.0,True
2024-01-06,803.0,-0.1876629018245004,1,-255.91666666666663,1,464.4533333333334,556.17,04,1,7151502,2087.1598035489,728.0,True
2024-01-13,735.54,-0.2213903743315508,1,-124.75,2,698.2366666666667,803.0,04,1,7151502,2453.1017854245,700.0,True
2024-01-27,133.44,-0.0728571428571428,0,-183.0833333333333,4,557.3266666666667,735.54,04,1,7151502,,360.0,False
2024-02-03,173.08,-0.4453004622496148,1,-263.6666666666667,5,347.3533333333334,133.44,04,0,7151502,461.028065845442,188.0,True
2024-02-10,16.81,-0.4777777777777777,0,-66.91666666666667,6,107.7766666666667,173.08,04,0,7151502,324.554544305702,204.0,True
2024-02-17,19.57,0.0851063829787233,0,25.5,7,69.82000000000004,16.81,04,0,7151502,200.257037919223,204.0,False
2024-02-24,22.97,0.0,0,-9.5,8,19.78333333333337,19.57,04,0,7151502,126.699219687276,182.0,False
2024-03-02,8.71,-0.1078431372549019,0,-46.16666666666666,9,17.08333333333337,22.97,04,1,7151502,108.894243638577,126.0,False
2024-03-09,20.13,-0.3076923076923077,0,-23.83333333333333,10,17.27000000000004,8.71,04,0,7151502,108.894243638577,134.0,False
2024-03-16,9.31,0.0634920634920634,0,-6.25,11,12.716666666666704,20.13,04,0,7151502,80.1619674670266,106.0,False
2024-03-23,6.51,-0.208955223880597,0,-18.5,12,11.983333333333372,9.31,04,0,7151502,67.6757255206669,97.0,False
2024-03-30,11.9,-0.0849056603773584,0,-9.0,13,9.240000000000038,6.51,04,0,7151502,67.6757255206669,84.0,False
2023-10-28,2.29,1.0,0,1.8333333333333333,43,1.3733333333333333,1.42,16,0,1839106,2.00029691273767,5.0,False
2023-11-04,0.58,0.25,0,-0.75,44,1.43,2.29,16,0,1839106,2.00029691273767,4.0,False
2023-11-11,6.66,-0.1999999999999999,0,3.6666666666666665,45,3.176666666666667,0.58,16,0,1839106,5.68009062343278,11.0,False
2023-11-18,1.19,1.75,0,1.5,46,2.81,6.66,16,1,1839106,5.68009062343278,8.0,False
2023-11-25,9.68,-0.2727272727272727,0,1.8333333333333333,47,5.843333333333334,1.19,16,0,1839106,6.13001120087763,19.0,False
2023-12-02,27.26,1.375,1,20.666666666666668,48,12.71,9.68,16,1,1839106,8.72687739744092,46.0,False
2023-12-09,30.96,1.4210526315789471,1,23.08333333333333,49,22.633333333333336,27.26,16,0,1839106,19.0808264435608,67.0,False
2023-12-16,33.22,0.4565217391304348,1,34.0,50,30.48,30.96,16,0,1839106,44.4466835111366,115.0,False
2023-12-23,17.39,0.7164179104477613,0,54.75,51,27.19,33.22,16,0,1839106,109.264513338488,163.0,False
2023-12-30,57.59,0.4173913043478261,1,25.08333333333333,52,36.06666666666667,17.39,16,0,1839106,325.879017363943,157.0,True
2024-01-06,194.81,-0.0368098159509202,1,-36.833333333333336,1,89.93,57.59,16,1,1839106,391.321431782647,102.0,True
2024-01-13,123.41,-0.3503184713375796,1,-51.0,2,125.27000000000002,194.81,16,1,1839106,546.60171538854,88.0,True
2024-01-27,21.28,-0.2159090909090909,0,-12.666666666666666,4,113.16666666666669,123.41,16,1,1839106,,71.0,False
2024-02-03,12.23,0.0289855072463767,0,-1.75,5,52.306666666666665,21.28,16,0,1839106,27.2019447632946,61.0,False
2024-02-10,10.58,-0.1408450704225352,0,-9.75,6,14.696666666666667,12.23,16,0,1839106,33.1332593035938,59.0,False
2024-02-17,43.5,-0.0327868852459016,1,20.166666666666668,7,22.10333333333333,10.58,16,0,1839106,30.5467976739672,90.0,False
2024-02-24,6.19,0.5254237288135593,0,0.5833333333333334,8,20.09,43.5,16,0,1839106,32.4842284923566,61.0,False
2024-03-02,9.27,-0.3222222222222222,0,-14.083333333333334,9,19.65333333333333,6.19,16,1,1839106,45.0235875315554,70.0,False
2024-03-09,12.08,0.1475409836065573,0,7.583333333333333,10,9.18,9.27,16,0,1839106,45.0235875315554,68.0,False
2024-03-16,4.32,-0.0285714285714285,0,-8.666666666666666,11,8.556666666666667,12.08,16,0,1839106,41.0424671882476,55.0,False
2024-03-23,3.32,-0.1911764705882352,0,-11.5,12,6.573333333333333,4.32,16,0,1839106,45.083587565085,45.0,True
2024-03-30,5.28,-0.1818181818181817,0,-10.0,13,4.306666666666667,3.32,16,0,1839106,45.083587565085,31.0,True
2023-10-28,14.53,0.2903225806451612,0,12.916666666666666,43,6.216666666666666,1.37,13,0,10711908,42.4957959825382,60.0,False
2023-11-04,74.7,0.5,0,42.16666666666666,44,30.2,14.53,13,0,10711908,42.4957959825382,116.0,False
2023-11-11,91.7,0.9333333333333332,0,39.0,45,60.31,74.7,13,0,10711908,43.0775982663941,133.0,False
2023-11-18,76.81,0.146551724137931,0,12.916666666666666,46,81.07000000000001,91.7,13,1,10711908,43.0775982663941,156.0,False
2023-11-25,68.3,0.1729323308270676,0,49.25,47,78.93666666666667,76.81,13,0,10711908,68.0739784764006,225.0,False
2023-12-02,72.03,0.4423076923076923,0,44.25,48,72.38000000000001,68.3,13,1,10711908,134.134272107997,261.0,False
2023-12-09,206.67,0.1599999999999999,1,95.5,49,115.66666666666669,72.03,13,0,10711908,179.887885078066,442.0,False
2023-12-16,354.16,0.6934865900383143,1,247.3333333333333,50,210.9533333333333,206.67,13,0,10711908,238.024972396959,746.0,False
2023-12-23,347.51,0.6877828054298643,1,421.3333333333333,51,302.78000000000003,354.16,13,0,10711908,482.145615638104,1137.0,False
2023-12-30,122.55,0.5241286863270778,1,-3.4166666666666665,52,274.74,347.51,13,0,10711908,1003.08533211627,765.0,True
2024-01-06,553.6,-0.3271767810026385,1,-310.75,1,341.22,122.55,13,1,10711908,1228.76190057021,635.0,True
2024-01-13,542.92,-0.1699346405228757,1,-138.75,2,406.3566666666666,553.6,13,1,10711908,1752.05469103318,500.0,True
2024-01-27,96.94,-0.0819999999999999,0,-149.25,4,397.82,542.92,13,1,10711908,,354.0,False
2024-02-03,49.17,-0.2287581699346405,0,-69.33333333333333,5,229.67666666666665,96.94,13,0,10711908,127.49352017901,308.0,False
2024-02-10,37.51,-0.1299435028248587,0,-40.75,6,61.20666666666667,49.17,13,0,10711908,159.204417477762,259.0,False
2024-02-17,18.66,-0.159090909090909,0,-67.33333333333333,7,35.11333333333334,37.51,13,0,10711908,147.44509667266,188.0,False
2024-02-24,46.75,-0.2741312741312741,0,-25.33333333333333,8,34.306666666666665,18.66,13,0,10711908,123.928278111259,202.0,False
2024-03-02,14.22,0.074468085106383,0,-8.583333333333334,9,26.543333333333333,46.75,13,1,10711908,103.846472960394,156.0,False
2024-03-09,4.33,-0.2277227722772277,0,-55.16666666666666,10,21.766666666666666,14.22,13,0,10711908,103.846472960394,106.0,False
2024-03-16,3.42,-0.3205128205128205,0,-37.833333333333336,11,7.323333333333333,4.33,13,0,10711908,86.8772273248101,82.0,True
2024-03-23,14.89,-0.2264150943396226,0,-21.0,12,7.546666666666667,3.42,13,0,10711908,71.2354827825923,64.0,True
2024-03-30,2.64,-0.2195121951219512,0,-18.0,13,6.983333333333334,14.89,13,0,10711908,71.2354827825923,56.0,True
2023-10-28,28.51,0.4901960784313726,0,17.25,43,14.193333333333332,10.61,06,0,39538223,55.4253524780338,97.0,False
2023-11-04,148.21,0.2763157894736843,0,71.58333333333333,44,62.443333333333335,28.51,06,0,39538223,55.4253524780338,222.0,False
2023-11-11,286.21,1.2886597938144329,1,145.25,45,154.31,148.21,06,0,39538223,66.2749376446523,360.0,False
2023-11-18,255.47,0.6216216216216217,1,98.83333333333331,46,229.9633333333333,286.21,06,1,39538223,66.2749376446523,437.0,False
2023-11-25,26.14,0.2138888888888888,0,131.91666666666666,47,189.2733333333333,255.47,06,0,39538223,156.846683577023,631.0,False
2023-12-02,59.62,0.4439359267734553,0,193.66666666666663,48,113.74333333333334,26.14,06,1,39538223,986.185802656329,807.0,True
2023-12-09,50.14,0.2789223454833598,0,143.75,49,45.3,59.62,06,0,39538223,1027.55292807865,996.0,True
2023-12-16,538.85,0.2342007434944237,1,456.5833333333333,50,216.2033333333333,50.14,06,0,39538223,1248.91394210958,1632.0,False
2023-12-23,55.73,0.6385542168674698,0,452.9166666666667,51,214.90666666666667,538.85,06,0,39538223,1325.67934235414,1752.0,False
2023-12-30,800.5,0.0735294117647058,1,-144.16666666666666,52,465.0266666666666,55.73,06,0,39538223,2378.19420434658,1420.0,True
2024-01-06,1194.21,-0.1894977168949772,1,-404.1666666666667,1,683.48,800.5,06,1,39538223,3011.93247876446,1030.0,True
2024-01-13,767.03,-0.2746478873239436,1,-373.0833333333333,2,920.58,1194.21,06,1,39538223,3244.78498839225,1042.0,True
2024-01-27,58.0,-0.3224568138195777,0,-257.9166666666667,4,673.08,767.03,06,1,39538223,,517.0,False
2024-02-03,25.02,-0.2677053824362606,0,-138.16666666666666,5,283.35,58.0,06,0,39538223,479.389259667717,411.0,True
2024-02-10,16.11,-0.2050290135396518,0,-92.16666666666669,6,33.04333333333333,25.02,06,0,39538223,322.118759840053,328.0,False
2024-02-17,27.65,-0.2019464720194647,0,-53.333333333333336,7,22.926666666666662,16.11,06,0,39538223,242.172469528888,300.0,False
2024-02-24,43.46,-0.0853658536585365,0,-22.33333333333333,8,29.07333333333333,27.65,06,0,39538223,177.430916282302,269.0,False
2024-03-02,15.06,-0.1033333333333333,0,-50.41666666666666,9,28.723333333333333,43.46,06,1,39538223,128.215731238662,207.0,False
2024-03-09,38.5,-0.2304832713754646,0,-42.91666666666666,10,32.34,15.06,06,0,39538223,128.215731238662,189.0,False
2024-03-16,50.76,-0.0869565217391304,0,-14.0,11,34.77333333333333,38.5,06,0,39538223,80.4197490300216,175.0,False
2024-03-23,55.2,-0.074074074074074,0,-4.0,12,48.153333333333336,50.76,06,0,39538223,61.941989897361,181.0,False
2024-03-30,35.68,0.0342857142857142,0,6.0,13,47.21333333333333,55.2,06,0,39538223,61.941989897361,150.0,False
2023-10-28,1.09,-0.75,0,-2.5,43,1.7033333333333334,0.78,11,0,689545,1.97338475229062,0.0,True
2023-11-04,0.76,-1.0,0,-0.75,44,0.8766666666666666,1.09,11,0,689545,1.97338475229062,0.0,True
2023-12-02,4.22,0.375,0,2.75,48,5.483333333333334,5.41,11,1,689545,2.6668968444488,14.0,False
2023-12-09,1.98,0.2727272727272727,0,2.833333333333333,49,3.870000000000001,4.22,11,0,689545,54.5825240711203,20.0,True
2023-12-16,19.88,0.4285714285714286,1,17.5,50,8.693333333333333,1.98,11,0,689545,41.7538095531745,46.0,False
2023-12-23,10.6,1.2999999999999998,1,21.25,51,10.82,19.88,11,0,689545,28.5397089748201,57.0,False
2023-12-30,18.55,0.2391304347826086,1,4.583333333333333,52,16.343333333333334,10.6,11,0,689545,64.1078782709912,55.0,True
2024-01-06,44.24,-0.0350877192982456,1,-11.25,1,24.46333333333333,18.55,11,1,689545,139.837603801519,37.0,True
2024-01-13,47.17,-0.3272727272727272,1,-19.58333333333333,2,36.653333333333336,44.24,11,1,689545,134.007187842505,27.0,True
2024-01-27,1.78,-0.2222222222222222,0,-7.916666666666667,4,31.063333333333333,47.17,11,1,689545,,20.0,False
2024-02-03,2.14,-0.0476190476190476,0,-3.1666666666666665,5,17.03,1.78,11,0,689545,9.1919960478734,14.0,False
2024-02-10,10.36,-0.3,1,-0.4166666666666667,6,4.76,2.14,11,0,689545,6.05963369353252,19.0,False
2024-02-17,4.06,0.3571428571428572,0,3.083333333333333,7,5.52,10.36,11,0,689545,4.07717637651576,18.0,False
2024-02-24,5.43,-0.0526315789473684,0,-4.5,8,6.616666666666666,4.06,11,0,689545,5.05670537059135,15.0,False
2024-03-02,26.43,-0.1666666666666666,1,12.416666666666666,9,11.973333333333334,5.43,11,1,689545,4.22474587909725,36.0,False
2024-03-09,3.02,1.4,0,-0.8333333333333334,10,11.626666666666669,26.43,11,0,689545,4.22474587909725,14.0,False
2024-03-16,3.76,-0.6111111111111112,0,-10.916666666666666,11,11.07,3.02,11,0,689545,4.92878493832399,20.0,False
2024-03-23,3.15,0.4285714285714286,0,2.0,12,3.31,3.76,11,0,689545,6.83072175725806,18.0,False
2024-03-30,4.19,-0.0999999999999999,0,-2.0,13,3.7000000000000006,3.15,11,0,689545,6.83072175725806,23.0,False
2023-10-28,3.37,6.0,0,7.166666666666667,43,3.543333333333333,0.93,09,0,3605944,6.46708566157789,12.0,False
2023-11-04,1.72,0.7142857142857142,0,-3.083333333333333,44,2.006666666666667,3.37,09,0,3605944,6.46708566157789,5.0,True
